                                                    car;area;uf;mun;modulo_fiscal;tipo_imovel;situacao;condicao                                                    
 AC-1200013-3DC6769B76614D9AB92C7259BBA3718B;403.271;AC;Acrelândia;0.4033;IRU;AT;Em análise
 AC-1200013-39EB52AB86CE4D47A9EBB4D72A87520D;497.206;AC;Acrelândia;0.4972;IRU;PE;Analisado com pendências, aguardando retificação
 AC-1200013-44A9302357224F0B8390CFA500DC7D63;511.833;AC;Acrelândia;0.5118;IRU;AT;Aguardando analise
 AC-1200013-3A88037052AE4ABC8D20292893BF3E1C;427.163;AC;Acrelândia;0.4272;IRU;CA;CANCELADO_POR_DECISAO_ADMINISTRATIVA
 AC-1200013-CED80A4DD257469E9C90B5B3E7D9B4E7;5.763.126;AC;Acrelândia;57.631;IRU;PE;Analisado com pendências, aguardando retificação e/ou apresentação de documentos
 AC-1200013-427AFB51889B45589721248A74608FD1;961.552;AC;Acrelândia;0.9616;IRU;AT;Aguardando analise
 AC-1200013-9870EBC75BBD4EDE8980AA057606DA7C;131.993;AC;Acrelândia;0.132;IRU;PE;Analisado com pendências, aguardando retificação e/ou apresentação de documentos
 AC-1200013-76716232BBD54896BA17767D92B6730C;364.968;AC;Acrelândia;0.365;IRU;AT;Analisado com pendências, aguardando retificação
 AC-1200013-9F7E5A7C7CDB48018DE405D680752CA5;251.411;AC;Acrelândia;0.2514;IRU;AT;Analisado com pendências, aguardando retificação e/ou apresentação de documentos
 AC-1200013-F1DE09B07B114767AFAF2F79461D15A9;887.874;AC;Acrelândia;0.8879;IRU;AT;Analisado, aguardando regularização ambiental (Lei 12.651/12)
 AC-1200013-3A1F29278E8441E49233333225E4D872;707.858;AC;Acrelândia;0.7079;IRU;AT;Analisado, aguardando regularização ambiental (Lei 12.651/12)
 AC-1200013-031670FF0C7343A8AF678690CCC036E3;755.121;AC;Acrelândia;0.7551;IRU;PE;Aguardando analise
 AC-1200013-A96A40C7463C4E4CBD5CE5C396C26308;12.471.212;AC;Acrelândia;124.712;IRU;AT;Aguardando analise
 AC-1200013-109A0F3CD6724FDB9D0B384CA8F723E7;885.859;AC;Acrelândia;0.8859;IRU;AT;Aguardando análise
 AC-1200013-7DF63702F3754B01A3793A6B1955CA87;383.015;AC;Acrelândia;0.383;IRU;AT;Aguardando analise
 AC-1200013-C4BDA72B8770432B906039C7219A20C0;719.187;AC;Acrelândia;0.7192;IRU;PE;Aguardando analise
 AC-1200013-C4E4FDA7149A46509D1E506549AD4800;748.793;AC;Acrelândia;0.7488;IRU;AT;Analisado com pendências, aguardando apresentação de documentos
 AC-1200013-5556551A64D94403B04477C2B55EC9D5;702.372;AC;Acrelândia;0.7024;IRU;AT;Aguardando analise
 AC-1200013-039E23BA2F1B44EE8F424BB37ED7BF57;522.747;AC;Acrelândia;0.5227;IRU;AT;Analisado, aguardando regularização ambiental (Lei 12.651/12)
 AC-1200013-63DA097E6408473B9528794E366BBB91;692.108;AC;Acrelândia;0.6921;IRU;AT;Aguardando analise
 AC-1200013-2215635D95D344DCBA28A1A917067D32;511.954;AC;Acrelândia;0.512;IRU;PE;Analisado, aguardando regularização ambiental (Lei 12.651/12)
 AC-1200013-9960F9CF560D4FE4B06C6A38F8D22257;593.688;AC;Acrelândia;0.5937;IRU;AT;Analisado com pendências, aguardando retificação e/ou apresentação de documentos
 AC-1200013-22020F9A682B44C1B7AF154033E96BE9;722.078;AC;Acrelândia;0.7221;IRU;PE;Analisado com pendências, aguardando retificação e/ou apresentação de documentos
 AC-1200013-4DE8761D2DF040D1A9EFFB98EDF3E961;713.337;AC;Acrelândia;0.7133;IRU;AT;Analisado com pendências, aguardando apresentação de documentos
 AC-1200013-F57028D83F1A4487A4CCAA11406EF30D;651.325;AC;Acrelândia;0.6513;IRU;AT;Analisado com pendências, aguardando retificação e/ou apresentação de documentos
 AC-1200013-DF12BB20D40B4467B34C294895A7AAFE;514.300;AC;Acrelândia;0.5143;IRU;CA;CANCELADO_POR_DECISAO_ADMINISTRATIVA
 AC-1200013-81049B8CBAEC4D40B1DCAA45462736F6;3.114.396;AC;Acrelândia;31.144;IRU;AT;Aguardando analise
 AC-1200013-4D6CE7676F5449A3B66E2642AAB36EB4;395.452;AC;Acrelândia;0.3955;IRU;PE;Analisado, aguardando regularização ambiental (Lei 12.651/12)
 AC-1200013-E8E137F15C534318B42F81A05D819E18;287.028;AC;Acrelândia;0.287;IRU;AT;Analisado com pendências, aguardando retificação e/ou apresentação de documentos
 AC-1200013-C87C40EAF1E245AAACF5B19FB4FF6A65;514.470;AC;Acrelândia;0.5145;IRU;AT;Analisado com pendências, aguardando retificação
 AC-1200013-D6C8143ABE444461A8BCD6E54CFC6081;60.658;AC;Acrelândia;0.0607;IRU;AT;Aguardando analise
 AC-1200013-626760201F514609BF89F2CDB8999551;629.973;AC;Acrelândia;0.63;IRU;PE;Analisado com pendências, aguardando retificação e/ou apresentação de documentos
 AC-1200013-853F2CB8E764453784443E6B062C792B;495.784;AC;Acrelândia;0.4958;IRU;PE;Analisado com pendências, aguardando atendimento a outras restrições
 AC-1200013-6AF9A15E3CDA4359A478506BA1DCF24B;269.680;AC;Acrelândia;0.2697;IRU;AT;Aguardando analise
 AC-1200013-B1BD9CA1E7924E4B8B686595F51164FE;214.469;AC;Acrelândia;0.2145;IRU;AT;Aguardando analise
 AC-1200013-5BC5D36545BF4084B95982D5C6A04563;636.258;AC;Acrelândia;0.6363;IRU;PE;Aguardando analise
 AC-1200013-B75FB97154BA45B0A6D71F2F17EB9946;1.558.314;AC;Acrelândia;15.583;IRU;PE;Analisado, aguardando regularização ambiental (Lei 12.651/12)
 AC-1200013-C4066455ADBC479DB60BBB74844BECBA;119.723;AC;Acrelândia;0.1197;IRU;AT;Aguardando analise
 AC-1200013-3DC776973D2F4FC6AEA7DC9FCC37ED6F;1.066.338;AC;Acrelândia;10.663;IRU;AT;Aguardando analise
 AC-1200013-F28E3E016D11495DAB3F458B3010EB14;528.833;AC;Acrelândia;0.5288;IRU;AT;Analisado, aguardando regularização ambiental (Lei 12.651/12)
 AC-1200013-896FFE6E27F04F39BA53B0BF2D2B8C76;663.774;AC;Acrelândia;0.6638;IRU;AT;Analisado, aguardando regularização ambiental (Lei 12.651/12)
 AC-1200013-DAA87635EE9A4D6AAB64B362E16F65D1;156.527;AC;Acrelândia;0.1565;IRU;AT;Aguardando analise
 AC-1200013-E960DA627CEC47D28B642337C58FC535;748.845;AC;Acrelândia;0.7488;IRU;AT;Analisado, aguardando regularização ambiental (Lei 12.651/12)
 AC-1200013-9BA8F28B51DB45B39D110AD09D879E14;105.561;AC;Acrelândia;0.1056;IRU;AT;Aguardando analise
 AC-1200013-D362B89D65204722BF204C3836995830;451.398;AC;Acrelândia;0.4514;IRU;PE;Aguardando analise
 AC-1200013-DAF88BA795704F85A65459F6FC73C1D4;710.695;AC;Acrelândia;0.7107;IRU;PE;Aguardando analise
 AC-1200013-A22ACAD75FC14716ABF5ED9B7A8D33B5;424.151;AC;Acrelândia;0.4242;IRU;AT;Analisado, aguardando regularização ambiental (Lei 12.651/12)
 AC-1200013-B4EADC68676D4BB6949167E639290B7B;677.371;AC;Acrelândia;0.6774;IRU;CA;CANCELADO_POR_DECISAO_ADMINISTRATIVA
 AC-1200013-626E692DB2D04434B4A678E36BDEFFFB;404.863;AC;Acrelândia;0.4049;IRU;AT;Aguardando analise
 AC-1200013-BE2B49FA2D394DC4BE679A2166369489;401.784;AC;Acrelândia;0.4018;IRU;AT;Aguardando analise
 AC-1200013-5EAF01B88D5344F99B16DBDDD34AFBE6;824.045;AC;Acrelândia;0.824;IRU;PE;Analisado com pendências, aguardando retificação e/ou apresentação de documentos
 AC-1200013-672751F2C8534124A53DA46D05C9CBFB;29.416;AC;Acrelândia;0.0294;IRU;AT;Analisado, aguardando regularização ambiental (Lei 12.651/12)
 AC-1200013-9FBB465591F84C09B750D16871D395A1;189.297;AC;Acrelândia;0.1893;IRU;PE;Aguardando analise
 AC-1200013-154DBE8E7DBB44D5BA8833A194E0AB1D;408.630;AC;Acrelândia;0.4086;IRU;AT;Analisado com pendências, aguardando retificação e/ou apresentação de documentos
 AC-1200013-9AD9857F4F7243CE9CF7C134E89F3C22;115.883;AC;Acrelândia;0.1159;IRU;PE;Analisado com pendências, aguardando retificação
 AC-1200013-4FAAE6B991814D659FD03653D7EF27D9;107.094;AC;Acrelândia;0.1071;IRU;AT;Aguardando analise
 AC-1200013-94675A188BB5422A833B19EBABFE10AD;412.881;AC;Acrelândia;0.4129;IRU;AT;Aguardando analise
 AC-1200013-4FF82E3900AA4D4FBEAA5E51A87130CD;174.233;AC;Acrelândia;0.1742;IRU;AT;Aguardando analise
 AC-1200013-4B2D8322621F4E7EB8AB9E320F2E2B09;149.672;AC;Acrelândia;0.1497;IRU;PE;Aguardando analise
 AC-1200013-51C9453497C84147BFDD1622DB67D404;372.093;AC;Acrelândia;0.3721;IRU;AT;Aguardando analise
 AC-1200013-48D52C89529E4CB9A0CEDBAC3E6E5940;459.159;AC;Acrelândia;0.4592;IRU;AT;Analisado com pendências, aguardando retificação e/ou apresentação de documentos
 AC-1200013-12DE4B9229BD4E8ABF456516EA279758;2.605.331;AC;Acrelândia;26.053;IRU;AT;Analisado, aguardando regularização ambiental (Lei 12.651/12)
 AC-1200013-567754921E054BDA9085BDFCC96AC746;281.927;AC;Acrelândia;0.2819;IRU;AT;Analisado, aguardando regularização ambiental (Lei 12.651/12)
 AC-1200013-4A027BEE38C64E40B08E43443944A21D;637.307;AC;Acrelândia;0.6373;IRU;AT;Analisado com pendências, aguardando retificação
 AC-1200013-C4B47B59683E40D490D7860F6E1B6A1A;201.970;AC;Acrelândia;0.202;IRU;AT;Aguardando analise
 AC-1200013-C27FB8A184854D93A55418FC3B9084A9;706.939;AC;Acrelândia;0.7069;IRU;PE;Aguardando analise
 AC-1200013-387FE9755DF14BB597ADE4CB222BF024;122.336;AC;Acrelândia;0.1223;IRU;AT;Aguardando analise
 AC-1200013-BFBC7AEC4DF64F5AA367A80F6C33A826;745.019;AC;Acrelândia;0.745;IRU;AT;Aguardando analise
 AC-1200013-7F12E9805E824590815440E5F53EE44F;1.267.918;AC;Acrelândia;12.679;IRU;CA;CANCELADO_POR_DECISAO_ADMINISTRATIVA
 AC-1200013-2B69EEE3F6894D0AB0C9913819C4599D;2.225.791;AC;Acrelândia;22.258;IRU;CA;CANCELADO_POR_DECISAO_ADMINISTRATIVA
 AC-1200013-4EC799ADDC984FE6B05200E22E90B37D;635.525;AC;Acrelândia;0.6355;IRU;PE;Analisado com pendências, aguardando retificação e/ou apresentação de documentos
 AC-1200013-23C447F52491412E8EC75D6F49C54B9F;3.963.718;AC;Acrelândia;39.637;IRU;AT;Aguardando análise
 AC-1200013-419E1804CA3C4FFAB95A2E9E030E4412;430.212;AC;Acrelândia;0.4302;IRU;CA;CANCELADO_POR_DECISAO_ADMINISTRATIVA
 AC-1200013-BCA21416AC6E4F6B87192E79AF2D3672;747.523;AC;Acrelândia;0.7475;IRU;AT;Analisado, aguardando regularização ambiental (Lei 12.651/12)
 AC-1200013-C77A0350EFC7464DAD7FD6F44BFDAC48;397.451;AC;Acrelândia;0.3975;IRU;CA;CANCELADO_POR_DECISAO_ADMINISTRATIVA
 AC-1200013-DAD15EC4DE274347A3712536354E9640;1.007.691;AC;Acrelândia;10.077;IRU;AT;Analisado com pendências, aguardando retificação e/ou apresentação de documentos
 AC-1200013-445C43B944F94E7A86E864F9E2A91564;496.370;AC;Acrelândia;0.4964;IRU;CA;CANCELADO_POR_DECISAO_ADMINISTRATIVA
 AC-1200013-7F04BE7689624615A80C2194B80283D5;241.945;AC;Acrelândia;0.2419;IRU;AT;Aguardando analise
 AC-1200013-BC9F1BCE0CB642D1BA8E5E9904B75604;448.234;AC;Acrelândia;0.4482;IRU;AT;Analisado com pendências, aguardando apresentação de documentos
 AC-1200013-8282110DD97E4DF083EBC1D6E74ADEC6;514.359;AC;Acrelândia;0.5144;IRU;PE;Aguardando analise
 AC-1200013-63A3BB453D7541A1BFE70225F77FF11E;557.442;AC;Acrelândia;0.5574;IRU;AT;Analisado com pendências, aguardando retificação
 AC-1200013-8D6E166EC5C641D08D08ADC2A0439B05;202.014;AC;Acrelândia;0.202;IRU;PE;Analisado com pendências, aguardando retificação
 AC-1200013-3062C4589BA64A18BCD75FEEFC0D5F39;829.530;AC;Acrelândia;0.8295;IRU;AT;Analisado, aguardando regularização ambiental (Lei 12.651/12)
 AC-1200013-5893DAD2110E444DA0E66911E415526F;314.432;AC;Acrelândia;0.3144;IRU;PE;Analisado com pendências, aguardando retificação
 AC-1200013-45F6DB994D944D678D4661601504B3B8;94.722;AC;Acrelândia;0.0947;IRU;AT;Aguardando analise
 AC-1200013-D0B24821B9BF46B293109A1D14E088F3;270.982;AC;Acrelândia;0.271;IRU;AT;Analisado, aguardando regularização ambiental (Lei 12.651/12)
 AC-1200013-FDC9EE7A256E43C089C10C33FE788E24;956.238;AC;Acrelândia;0.9453;IRU;AT;Aguardando analise
 AC-1200013-1DCD903240F343B49EF010711B07D39A;271.648;AC;Acrelândia;0.2716;IRU;AT;Aguardando analise
 AC-1200013-E5388324573843A0A937C5BF62DE221B;5.775.993;AC;Acrelândia;57.760;IRU;AT;Analisado, aguardando regularização ambiental (Lei 12.651/12)
 AC-1200013-E9EF813671B94943BA379B9AA5E23417;407.906;AC;Acrelândia;0.4079;IRU;AT;Aguardando analise
 AC-1200013-6DDC59D209E446EA9FA28B4F49C259EF;4.703.417;AC;Acrelândia;47.034;IRU;AT;Aguardando análise
 AC-1200013-2B062A208A354A10B1DC95A6A95F3A53;688.632;AC;Acrelândia;0.6886;IRU;PE;Analisado com pendências, aguardando retificação
 AC-1200013-77B1D3E3AF0A4207AA748A7EAEFA9F79;505.561;AC;Acrelândia;0.5056;IRU;AT;Aguardando analise
 AC-1200013-D05D42F9F93743DFAFFBEE216FDF6DF0;447.876;AC;Acrelândia;0.4479;IRU;AT;Aguardando analise
 AC-1200013-063C7EBC0053496A866F195650E634BE;220.072;AC;Acrelândia;0.2201;IRU;AT;Aguardando análise
 AC-1200013-1A44B458EA83408685B55D3AC800E50C;791.401;AC;Acrelândia;0.7914;IRU;PE;Analisado com pendências, aguardando retificação e/ou apresentação de documentos
 AC-1200013-84D75848B0794E11922EEF595EF5F692;400.509;AC;Acrelândia;0.4005;IRU;AT;Aguardando análise
 AC-1200013-B8B792FAFD924FA8A99559F577E9D8C1;293.824;AC;Acrelândia;0.2938;IRU;AT;Aguardando analise
 AC-1200013-EEB748C1B5664A45BFF17F771870FB8E;398.000;AC;Acrelândia;0.398;IRU;AT;Aguardando analise
 AC-1200013-241F0DAED52C4F40AE6DD3FEA2402028;742.128;AC;Acrelândia;0.7421;IRU;AT;Aguardando analise
 AC-1200013-62735034CB6245E2BB5FE2DF1AFED161;822.916;AC;Acrelândia;0.8229;IRU;AT;Analisado com pendências, aguardando retificação
 AC-1200013-F72FBE333DA441E9AFAAB67083F7AD6C;134.235;AC;Acrelândia;0.1342;IRU;AT;Aguardando análise
 AC-1200013-81F730523A194205B4FE25769C87ACA0;60.446;AC;Acrelândia;0.0604;IRU;AT;Aguardando análise
 AC-1200013-242DF6F22A974B7CBD067907B05757F0;410.713;AC;Acrelândia;0.4107;IRU;AT;Em análise
 AC-1200013-41CC9A50E99E446DB0086E3EF494F1FB;192.485;AC;Acrelândia;0.1925;IRU;AT;Aguardando análise
 AC-1200013-5D41CEA3F5994F1A9AE9B67791E51316;678.087;AC;Acrelândia;0.6781;IRU;CA;CANCELADO_POR_DECISAO_ADMINISTRATIVA
 AC-1200013-A38C16FE5AC543BA85212E3A971F5996;757.920;AC;Acrelândia;0.7579;IRU;PE;Analisado com pendências, aguardando retificação e/ou apresentação de documentos
 AC-1200013-326EFC335B474C26B01AADED5D9DFDFD;747.601;AC;Acrelândia;0.7476;IRU;PE;Analisado com pendências, aguardando retificação
 AC-1200013-D8D3C09C7D2E46E1ACFB93BF158E3C7C;505.971;AC;Acrelândia;0.506;IRU;AT;Aguardando analise
 AC-1200013-E4029C824A464259BA8A77D86798AC43;470.051;AC;Acrelândia;0.4701;IRU;PE;Analisado com pendências, aguardando retificação e/ou apresentação de documentos
 AC-1200013-DF6BBAA79CE64E7B881C24D1A7D70A32;750.776;AC;Acrelândia;0.7508;IRU;AT;Aguardando análise
 AC-1200013-E4D8A7403E85475387931FBB12BFE1F4;438.614;AC;Acrelândia;0.4386;IRU;AT;Aguardando analise
 AC-1200013-F0A4530C0CA44558A0339D7E9246F8E8;789.114;AC;Acrelândia;0.7891;IRU;PE;Analisado, aguardando regularização ambiental (Lei 12.651/12)
 AC-1200013-8D125EC21ADF46F3A3C0A2610ED0515A;984.379;AC;Acrelândia;0.9844;IRU;AT;Aguardando analise
 AC-1200013-D88BF7E91E1841CC809B5D563DF10F76;978.735;AC;Acrelândia;0.9787;IRU;AT;Aguardando análise
 AC-1200013-86FA084BCF4549449B80C32AD34B93B4;988.639;AC;Acrelândia;11.208;IRU;AT;Analisado com pendências, aguardando retificação e/ou apresentação de documentos
 AC-1200013-336ADC2FF7ED49B5A49C792216654A1D;720.772;AC;Acrelândia;0.7208;IRU;AT;Aguardando analise
 AC-1200013-B3FFD13E48F44AEDB65F4F988F84AFEB;396.054;AC;Acrelândia;0.3961;IRU;PE;Analisado com pendências, aguardando retificação e/ou apresentação de documentos
 AC-1200013-5F3E253849F34B9D9EE78F9AB6AC2DB0;407.237;AC;Acrelândia;0.4072;IRU;AT;Em análise
 AC-1200013-008511C82A7D491C8FE9A77F156515BC;741.066;AC;Acrelândia;0.7411;IRU;AT;Analisado com pendências, aguardando retificação e/ou apresentação de documentos
 AC-1200013-EED44135766841F99AAA5CD2B7830178;815.832;AC;Acrelândia;0.8158;IRU;AT;Analisado com pendências, aguardando retificação e/ou apresentação de documentos
 AC-1200013-02DBFB3AACB049DA933D94EEE6CBD3E9;445.011;AC;Acrelândia;0.445;IRU;PE;Aguardando analise
 AC-1200013-6BB724364D0D4275B708A764B649888B;253.214;AC;Acrelândia;0.2532;IRU;AT;Aguardando analise
 AC-1200013-A552F62DB8D9415EBC4DC5385971E720;369.559;AC;Acrelândia;0.3696;IRU;AT;Aguardando analise
 AC-1200013-1C5A1EA18C7142E285560947729058CA;598.621;AC;Acrelândia;0.5983;IRU;AT;Em análise
 AC-1200013-7082557AEA0145149D1A1BC1A87F1822;315.003;AC;Acrelândia;0.315;IRU;AT;Aguardando analise
 AC-1200013-5D0FF86632E641FBBCC4FED5861DC9BD;971.286;AC;Acrelândia;0.9713;IRU;AT;Analisado com pendências, aguardando retificação e/ou apresentação de documentos
 AC-1200013-4864CD63166E4D4E82375CA2860D537A;42.118;AC;Acrelândia;0.0421;IRU;AT;Aguardando analise
 AC-1200013-501873B78C454E17B8166B16ADCEB48A;56.252;AC;Acrelândia;0.0563;IRU;AT;Aguardando analise
 AC-1200013-C5932EFB51B0495D86D6236ECF7FF94C;951.096;AC;Acrelândia;0.9511;IRU;AT;Aguardando análise
 AC-1200013-755CD45035DE4E17BDF9BCC3FAF9C84C;399.239;AC;Acrelândia;0.3992;IRU;AT;Aguardando analise
 AC-1200013-6DE28423A1854803884701EFB748999D;403.864;AC;Acrelândia;0.4039;IRU;AT;Aguardando analise
 AC-1200013-164E3B9F9BAD4C55844A18BA210F826F;435.561;AC;Acrelândia;0.4356;IRU;AT;Aguardando analise
 AC-1200013-85CD0BAB377F4E2AB25FE496196466CB;658.129;AC;Acrelândia;0.6581;IRU;PE;Aguardando analise
 AC-1200013-9DFA9F51CE4F437E9C16A6235DCA8EB2;868.376;AC;Acrelândia;0.8684;IRU;AT;Aguardando analise
 AC-1200013-B2C61DCFBB0F428092139150D3454AE6;273.519;AC;Acrelândia;0.2735;IRU;AT;Aguardando analise
 AC-1200013-3A86C3DCE995441AB00E3A9198A88D44;679.186;AC;Acrelândia;0.6792;IRU;AT;Aguardando analise
 AC-1200013-76B4762C46894155A6F0C6B7269DAE65;50.802;AC;Acrelândia;0.0508;IRU;PE;Aguardando analise
 AC-1200013-EB38464A88944AFAB9C731AEF1DBD1CC;502.062;AC;Acrelândia;0.5021;IRU;AT;Aguardando analise
 AC-1200013-2442E9AB2C114F6696598C967860C17F;3.557.770;AC;Acrelândia;35.578;IRU;PE;Aguardando analise
 AC-1200013-E0E1072FDC2546DA9DC8BB2AA4B7BB55;123.256;AC;Acrelândia;0.1233;IRU;AT;Em análise
 AC-1200013-A368C339565D4DD68DADDAD54DC9A96E;342.064;AC;Acrelândia;0.3421;IRU;AT;Aguardando analise
 AC-1200013-9BC34AD3C56944C7A122C6CF36725BFF;659.518;AC;Acrelândia;0.6595;IRU;AT;Aguardando analise
 AC-1200013-D5117690CB914679B19F41D3C11A219E;753.404;AC;Acrelândia;0.7534;IRU;AT;Aguardando analise
 AC-1200013-E87DB6A94EEC4A9B86E401C829933FD1;503.453;AC;Acrelândia;0.5035;IRU;AT;Aguardando analise
 AC-1200013-BD39F8C0F9A04A4EAA05389CC18952A8;383.615;AC;Acrelândia;0.3836;IRU;AT;Aguardando analise
 AC-1200013-24AB7D9C311D470C8C47C071C353B4FB;707.701;AC;Acrelândia;0.7077;IRU;AT;Aguardando analise
 AC-1200013-128989F3C365431F8CD976870ADE7282;417.725;AC;Acrelândia;0.4177;IRU;AT;Aguardando analise
 AC-1200013-23B204C3B71343BEA575B2B20DD65F7F;992.831;AC;Acrelândia;0.9928;IRU;AT;Aguardando analise
 AC-1200013-E1F376CECF994C7482F7892E046416B4;397.835;AC;Acrelândia;0.3978;IRU;PE;Analisado com pendências, aguardando retificação e/ou apresentação de documentos
 AC-1200013-BA03951BBD324E8DA0A5322E2357F1D3;421.655;AC;Acrelândia;0.4217;IRU;PE;Analisado com pendências, aguardando retificação e/ou apresentação de documentos
 AC-1200013-7CBAC3C03EA64180A767712D83B92B7F;506.607;AC;Acrelândia;0.5066;IRU;AT;Aguardando análise
 AC-1200013-087595C8143841BF8AEFD9D960531E88;627.132;AC;Acrelândia;0.6271;IRU;AT;Analisado com pendências, aguardando apresentação de documentos
 AC-1200013-DF52FE9FE3EE40F492A66F3DAE2AD0B7;943.884;AC;Acrelândia;0.9439;IRU;AT;Em análise
 AC-1200013-B2DFBA514DA24DD3B2BE57466FC9A95A;474.801;AC;Acrelândia;0.4748;IRU;AT;Em análise
 AC-1200013-5ECDC9E737F0464A8C65846426834CCE;725.175;AC;Acrelândia;0.7252;IRU;PE;Analisado com pendências, aguardando retificação e/ou apresentação de documentos
 AC-1200013-44FDDAF4496F41DD83658DB87F878108;747.649;AC;Acrelândia;0.7476;IRU;AT;Aguardando análise
 AC-1200013-0A28C9E7F7A7483A922880448299A811;504.683;AC;Acrelândia;0.5047;IRU;AT;Aguardando análise
 AC-1200013-9434F292C8EA466B9D2D03B9D50C9518;716.983;AC;Acrelândia;0.717;IRU;PE;Analisado com pendências, aguardando retificação e/ou apresentação de documentos
 AC-1200013-6A69D0C575F94A3D96F27BB9880F599B;423.744;AC;Acrelândia;0.4237;IRU;PE;Analisado com pendências, aguardando retificação e/ou apresentação de documentos
 AC-1200013-3087E7046B8F429EAEE13D92A194C9D2;762.192;AC;Acrelândia;0.7622;IRU;AT;Em análise
 AC-1200013-254590FFC761448D88C858B09BF4016E;504.231;AC;Acrelândia;0.5042;IRU;AT;Aguardando análise
 AC-1200013-5861AF1B967F4C7B849D9279F674C28B;593.394;AC;Acrelândia;0.5934;IRU;AT;Analisado, aguardando regularização ambiental (Lei 12.651/12)
 AC-1200013-1D5C168A81154FFFA62F24481421E89B;639.961;AC;Acrelândia;0.64;IRU;AT;Analisado com pendências, aguardando retificação e/ou apresentação de documentos
 AC-1200013-FA0E94B699494FB393DFCF1802845ED5;3.762.769;AC;Acrelândia;37.628;IRU;AT;Aguardando análise
 AC-1200013-D78D31064D994EAFB79BE22A38C8FA52;374.405;AC;Acrelândia;0.3744;IRU;AT;Analisado com pendências, aguardando retificação e/ou apresentação de documentos
 AC-1200013-9C77CC5D222849DABC62238053F0B3C7;694.600;AC;Acrelândia;0.6946;IRU;AT;Analisado com pendências, aguardando apresentação de documentos
