"","Sigla","name","State","region","bioma","y","x","source_of_","coords.x1","coords.x2","encoding"
"2748","RS-C-61","Pilger","RS","Southern","Atlantic_Forest","-29.512638","-51.727792",na,-51.727792,-29.512638,"UTF-8"
"2749","RS-C-61","Pilger","RS","Southern","Atlantic_Forest","-29.512638","-51.727792",na,-51.727792,-29.512638,"UTF-8"
"2750","RS-C-61","Pilger","RS","Southern","Atlantic_Forest","-29.512638","-51.727792",na,-51.727792,-29.512638,"UTF-8"
"2751","RS-C-61","Pilger","RS","Southern","Atlantic_Forest","-29.512638","-51.727792",na,-51.727792,-29.512638,"UTF-8"
"2752","RS-C-61","Pilger","RS","Southern","Atlantic_Forest","-29.512638","-51.727792",na,-51.727792,-29.512638,"UTF-8"
"2753","RS-I-66","Milton Almeida","RS","Southern",na,"-29.718056","-56.663889","literature",-56.663889,-29.718056,"UTF-8"
"2754","RS-I-67","Touro Passo I","RS","Southern",na,"-29.789167","-57.075556","literature",-57.075556,-29.789167,"UTF-8"
"2755","RS-I-67","Touro Passo I","RS","Southern",na,"-29.789167","-57.075556","literature",-57.075556,-29.789167,"UTF-8"
"2756","RS-I-67","Touro Passo I","RS","Southern",na,"-29.789167","-57.075556","literature",-57.075556,-29.789167,"UTF-8"
"2757","RS-I-69","Laranjito","RS","Southern",na,"-29.613333","-56.93","literature",-56.93,-29.613333,"UTF-8"
"2758","RS-I-69","Laranjito","RS","Southern",na,"-29.613333","-56.93","literature",-56.93,-29.613333,"UTF-8"
"2759","RS-I-69","Laranjito","RS","Southern",na,"-29.613333","-56.93","literature",-56.93,-29.613333,"UTF-8"
"2760","RS-I-69","Laranjito","RS","Southern",na,"-29.613333","-56.93","literature",-56.93,-29.613333,"UTF-8"
"2761","RS-I-69","Laranjito","RS","Southern",na,"-29.613333","-56.93","literature",-56.93,-29.613333,"UTF-8"
"2762","RS-I-98","ImbaA I","RS","Southern",na,"-29.613333","-56.93","literature",-56.93,-29.613333,"UTF-8"
"2763","RS-I-69","Laranjito","RS","Southern",na,"-29.691111","-56.985833","literature",-56.985833,-29.691111,"UTF-8"
"2764","RS-I-72","Palmito 2","RS","Southern",na,"-29.532222","-56.865","literature",-56.865,-29.532222,"UTF-8"
"2765","RS-I-97","RS-I-97","RS","Southern",na,"-29.779675","-57.128498","literature",-57.128498,-29.779675,"UTF-8"
"2766","RS-I-98","RS-I-98","RS","Southern",na,"-29.737054","-57.075626","literature",-57.075626,-29.737054,"UTF-8"
"2767","RS-I-99","RS-I-99","RS","Southern",na,"-29.286989","-56.558939","literature",-56.558939,-29.286989,"UTF-8"
"2768","RS-IJ-62","Porto das Laranjeiras","RS","Southern","Atlantic_Forest","-28.950467","-56.305224","literature",-56.305224,-28.950467,"UTF-8"
"2769","RS-IJ-67","Pessegueiro","RS","Southern","Pampa","-29.083056","-56.39","literature",-56.39,-29.083056,"UTF-8"
"2770","RS-IJ-67","Pessegueiro","RS","Southern","Pampa","-29.083056","-56.39","literature",-56.39,-29.083056,"UTF-8"
"2771","RS-IJ-67","Pessegueiro","RS","Southern","Pampa","-29.083056","-56.39","literature",-56.39,-29.083056,"UTF-8"
"2772","RS-IJ-68","RS-IJ-68","RS","Southern","Pampa","-28.611719","-56.004939","literature",-56.004939,-28.611719,"UTF-8"
"2773","RS-RG-1","RS-RG-1","RS","Southern","Pampa","-32.569869","-52.43217","literature",-52.43217,-32.569869,"UTF-8"
"2774","RS-RG-1","RS-RG-1","RS","Southern","Pampa","-32.569869","-52.43217","literature",-52.43217,-32.569869,"UTF-8"
"2775","RS-RG-21","RS-RG-21","RS","Southern","Pampa","-32.103422","-52.476115","literature",-52.476115,-32.103422,"UTF-8"
"2776","RS-RG-49","RS-RG-49","RS","Southern","Pampa","-32.575655","-52.42805","literature",-52.42805,-32.575655,"UTF-8"
"2777","RS-RP-86","RS-RP-86","RS","Southern","Pampa","-29.685423","-52.463029","literature",-52.463029,-29.685423,"UTF-8"
"2778","RS-RP-86","RS-RP-86","RS","Southern","Pampa","-29.685423","-52.463029","literature",-52.463029,-29.685423,"UTF-8"
"2779","RS-S-327","Sangao","RS","Southern","Atlantic_Forest","-29.7725","-50.562222","literature",-50.562222,-29.7725,"UTF-8"
"2780","RS-S-327","Sangao","RS","Southern","Atlantic_Forest","-29.7725","-50.562222","literature",-50.562222,-29.7725,"UTF-8"
"2781","RS-S-327","Sangao","RS","Southern","Atlantic_Forest","-29.7725","-50.562222","literature",-50.562222,-29.7725,"UTF-8"
"2782","RS-S-327","Sangao","RS","Southern","Atlantic_Forest","-29.7725","-50.562222","literature",-50.562222,-29.7725,"UTF-8"
"2783","RS-S-327","Sangao","RS","Southern","Atlantic_Forest","-29.7725","-50.562222","literature",-50.562222,-29.7725,"UTF-8"
"2784","RS-S-327","Sangao","RS","Southern","Atlantic_Forest","-29.7725","-50.562222","literature",-50.562222,-29.7725,"UTF-8"
"2785","RS-S-327","Sangao","RS","Southern","Atlantic_Forest","-29.7725","-50.562222","literature",-50.562222,-29.7725,"UTF-8"
"2786","RS-S-337","Monjolo","RS","Southern","Atlantic_Forest","-29.803822","-51.584969","literature",-51.584969,-29.803822,"UTF-8"
"2787","RS-S-337","Monjolo","RS","Southern","Atlantic_Forest","-29.803822","-51.584969","literature",-51.584969,-29.803822,"UTF-8"
"2788","RS-S-337","Monjolo","RS","Southern","Atlantic_Forest","-29.803822","-51.584969","literature",-51.584969,-29.803822,"UTF-8"
"2789","RS-TQ-58","Garivaldino","RS","Southern","Atlantic_Forest","-29.584389","-51.640667","literature",-51.640667,-29.584389,"UTF-8"
"2790","RS-TQ-58","Garivaldino","RS","Southern","Atlantic_Forest","-29.584389","-51.640667","literature",-51.640667,-29.584389,"UTF-8"
"2791","RS-TQ-58","Garivaldino","RS","Southern","Atlantic_Forest","-29.584389","-51.640667","literature",-51.640667,-29.584389,"UTF-8"
"2792","RS-TQ-58","Garivaldino","RS","Southern","Atlantic_Forest","-29.584389","-51.640667","literature",-51.640667,-29.584389,"UTF-8"
"2793",na,"S11D-012","PA","Northern","Amazon_Forest/Savannah","-6.401941","-50.351137","estimated",-50.351137,-6.401941,"UTF-8"
"2794",na,"S11D-012","PA","Northern","Amazon_Forest/Savannah","-6.401941","-50.351137","estimated",-50.351137,-6.401941,"UTF-8"
"2795",na,"S11D-001","PA","Northern","Amazon_Forest/Savannah","-6.398583","-50.357402","estimated",-50.357402,-6.398583,"UTF-8"
"2796",na,"S11D-001","PA","Northern","Amazon_Forest/Savannah","-6.398583","-50.357402","estimated",-50.357402,-6.398583,"UTF-8"
"2797",na,"S11D-101","PA","Northern","Amazon_Forest/Savannah","-6.399036","-50.357531","estimated",-50.357531,-6.399036,"UTF-8"
"2798",na,"S11D-101","PA","Northern","Amazon_Forest/Savannah","-6.399036","-50.357531","estimated",-50.357531,-6.399036,"UTF-8"
"2799",na,"Sambaqui do Saco","RJ","Southeastern","Coastal/marine","-22.920842","-42.517766","estimated",-42.517766,-22.920842,"UTF-8"
"2800",na,"Sambaqui Salinas Peroano","RJ","Southeastern","Coastal/marine","-22.868924","-41.995449","literature",-41.995449,-22.868924,"UTF-8"
"2801",na,"Sambaqui Salinas Peroano","RJ","Southeastern","Coastal/marine","-22.868924","-41.995449","literature",-41.995449,-22.868924,"UTF-8"
"2802",na,"Sambaqui Salinas Peroano","RJ","Southeastern","Coastal/marine","-22.868924","-41.995449","literature",-41.995449,-22.868924,"UTF-8"
"2803",na,"saloba cemetery","BA","Northeastern",na,"-8.990833","-39.911389","literature",-39.911389,-8.990833,"UTF-8"
"2804",na,"Sambaqui A132","SP","Southeastern","Coastal/marine","-24.96856","-48.109658","estimated",-48.109658,-24.96856,"UTF-8"
"2805",na,"Sambaqui A229","SP","Southeastern","Coastal/marine","-24.001667","-46.436667","literature",-46.436667,-24.001667,"UTF-8"
"2806",na,"Sambaqui Rio Bacuruiuma I","SC","Southern","Coastal/marine","-26.14533956","-48.8033353","literature",-48.8033353,-26.14533956,"UTF-8"
"2807",na,"Sambaqui Rio Bacuruiuma I","SC","Southern","Coastal/marine","-26.14533956","-48.8033353","literature",-48.8033353,-26.14533956,"UTF-8"
"2808",na,"Sambaqui Barra da Lagoa I","SC","Southern","Coastal/marine","-27.57355221","-48.42182529","field",-48.42182529,-27.57355221,"UTF-8"
"2809",na,"Sambaqui Barra da Lagoa I","SC","Southern","Coastal/marine","-27.57355221","-48.42182529","field",-48.42182529,-27.57355221,"UTF-8"
"2810",na,"Sambaqui Barra da Lagoa I","SC","Southern","Coastal/marine","-27.57355221","-48.42182529","field",-48.42182529,-27.57355221,"UTF-8"
"2811",na,"Sambaqui Boqueirao","RJ","Southeastern","Coastal/marine","-22.982928","-42.012883","estimated",-42.012883,-22.982928,"UTF-8"
"2812",na,"Sambaqui Boqueirao","RJ","Southeastern","Coastal/marine","-22.982928","-42.012883","estimated",-42.012883,-22.982928,"UTF-8"
"2813",na,"Sambaqui Boqueirao","RJ","Southeastern","Coastal/marine","-22.982928","-42.012883","estimated",-42.012883,-22.982928,"UTF-8"
"2814",na,"Sambaqui Canto dos Aracas","SC","Southern","Coastal/marine","-27.58763078","-48.46164742","field",-48.46164742,-27.58763078,"UTF-8"
"2815",na,"Sambaqui Canto dos Aracas","SC","Southern","Coastal/marine","-27.58763078","-48.46164742","field",-48.46164742,-27.58763078,"UTF-8"
"2816",na,"Sambqaui Casa de Pedra","SC","Southern","Coastal/marine","-26.33764823","-48.5651196","literature",-48.5651196,-26.33764823,"UTF-8"
"2817",na,"Sambqaui Casa de Pedra","SC","Southern","Coastal/marine","-26.33764823","-48.5651196","literature",-48.5651196,-26.33764823,"UTF-8"
"2818",na,"Sambaqui Cubatao I","SC","Southern","Coastal/marine","-26.22229729","-48.77206156","literature",-48.77206156,-26.22229729,"UTF-8"
"2819",na,"Sambaqui Cubatao I","SC","Southern","Coastal/marine","-26.22229729","-48.77206156","literature",-48.77206156,-26.22229729,"UTF-8"
"2820",na,"Sambaqui Cubatao I","SC","Southern","Coastal/marine","-26.22229729","-48.77206156","literature",-48.77206156,-26.22229729,"UTF-8"
"2821",na,"Sambaqui Cubatao I","SC","Southern","Coastal/marine","-26.22229729","-48.77206156","literature",-48.77206156,-26.22229729,"UTF-8"
"2822",na,"Sambaqui Cubatao I","SC","Southern","Coastal/marine","-26.22229729","-48.77206156","literature",-48.77206156,-26.22229729,"UTF-8"
"2823",na,"Sambaqui Cubatao I","SC","Southern","Coastal/marine","-26.22229729","-48.77206156","literature",-48.77206156,-26.22229729,"UTF-8"
"2824",na,"Sambaqui Cubatao I","SC","Southern","Coastal/marine","-26.22229729","-48.77206156","literature",-48.77206156,-26.22229729,"UTF-8"
"2825",na,"Sambaqui Cubatao I","SC","Southern","Coastal/marine","-26.22229729","-48.77206156","literature",-48.77206156,-26.22229729,"UTF-8"
"2826",na,"Sambaqui Cubatao I","SC","Southern","Coastal/marine","-26.22229729","-48.77206156","literature",-48.77206156,-26.22229729,"UTF-8"
"2827",na,"Sambaqui Cubatao I","SC","Southern","Coastal/marine","-26.22229729","-48.77206156","literature",-48.77206156,-26.22229729,"UTF-8"
"2828",na,"Sambaqui Cubatao I","SC","Southern","Coastal/marine","-26.22229729","-48.77206156","literature",-48.77206156,-26.22229729,"UTF-8"
"2829",na,"Sambaqui Cubatao I","SC","Southern","Coastal/marine","-26.22229729","-48.77206156","literature",-48.77206156,-26.22229729,"UTF-8"
"2830",na,"Sambaqui Cubatao I","SC","Southern","Coastal/marine","-26.22229729","-48.77206156","literature",-48.77206156,-26.22229729,"UTF-8"
"2831",na,"Sambaqui Cubatao I","SC","Southern","Coastal/marine","-26.22229729","-48.77206156","literature",-48.77206156,-26.22229729,"UTF-8"
"2832",na,"Sambaqui Cubatao I","SC","Southern","Coastal/marine","-26.22229729","-48.77206156","literature",-48.77206156,-26.22229729,"UTF-8"
"2833",na,"Sambaqui Cubatao I","SC","Southern","Coastal/marine","-26.22229729","-48.77206156","literature",-48.77206156,-26.22229729,"UTF-8"
"2834",na,"Sambaqui Cubatao I","SC","Southern","Coastal/marine","-26.22229729","-48.77206156","literature",-48.77206156,-26.22229729,"UTF-8"
"2835",na,"Sambaqui Cubatao I","SC","Southern","Coastal/marine","-26.22229729","-48.77206156","literature",-48.77206156,-26.22229729,"UTF-8"
"2836",na,"Sambaqui Cubatao I","SC","Southern","Coastal/marine","-26.22229729","-48.77206156","literature",-48.77206156,-26.22229729,"UTF-8"
"2837",na,"Sambaqui Cubatao I","SC","Southern","Coastal/marine","-26.22229729","-48.77206156","literature",-48.77206156,-26.22229729,"UTF-8"
"2838",na,"Sambaqui Cubataozinho","SC","Southern","Coastal/marine","-26.22245792","-48.78244529","literature",-48.78244529,-26.22245792,"UTF-8"
"2839",na,"Sambaqui Bupeva I","SC","Southern","Atlantic_Forest","-26.44095163","-48.6057557","literature",-48.6057557,-26.44095163,"UTF-8"
"2840",na,"Sambaqui Bupeva I","SC","Southern","Atlantic_Forest","-26.44095163","-48.6057557","literature",-48.6057557,-26.44095163,"UTF-8"
"2841",na,"Sambaqui Bupeva II","SC","Southern","Atlantic_Forest","-26.44728349","-48.60125374","literature",-48.60125374,-26.44728349,"UTF-8"
"2842",na,"Sambaqui Bupeva II","SC","Southern","Atlantic_Forest","-26.44728349","-48.60125374","literature",-48.60125374,-26.44728349,"UTF-8"
"2843",na,"Sambaqui Bupeva III","SC","Southern","Atlantic_Forest","-26.44068352","-48.60429765","literature",-48.60429765,-26.44068352,"UTF-8"
"2844",na,"Sambaqui Bupeva VII","SC","Southern","Atlantic_Forest","-26.44253139","-48.60793851","literature",-48.60793851,-26.44253139,"UTF-8"
"2845",na,"Sambaqui Bupeva VII","SC","Southern","Atlantic_Forest","-26.44253139","-48.60793851","literature",-48.60793851,-26.44253139,"UTF-8"
"2846",na,"Sambaqui Bupeva VIII","SC","Southern","Atlantic_Forest","-26.44014834","-48.60521094","literature",-48.60521094,-26.44014834,"UTF-8"
"2847",na,"Sambaqui Bupeva VIII","SC","Southern","Atlantic_Forest","-26.44014834","-48.60521094","literature",-48.60521094,-26.44014834,"UTF-8"
"2848",na,"Sambaqui Caraca","SP","Southeastern","Atlantic_Forest","-24.64657949","-48.87414888","literature",-48.87414888,-24.64657949,"UTF-8"
"2849",na,"Sambaqui Caraca","SP","Southeastern","Atlantic_Forest","-24.64657949","-48.87414888","literature",-48.87414888,-24.64657949,"UTF-8"
"2850",na,"Sambaqui Costeira","SC","Southern","Coastal/marine","-26.4388169","-48.63090127","literature",-48.63090127,-26.4388169,"UTF-8"
"2851",na,"Sambaqui ilha dos Espinheiros II","SC","Southern","Coastal/marine","-26.29153836","-48.77894972","literature",-48.77894972,-26.29153836,"UTF-8"
"2852",na,"Sambaqui ilha dos Espinheiros II","SC","Southern","Coastal/marine","-26.29153836","-48.77894972","literature",-48.77894972,-26.29153836,"UTF-8"
"2853",na,"Sambaqui ilha dos Espinheiros II","SC","Southern","Coastal/marine","-26.29153836","-48.77894972","literature",-48.77894972,-26.29153836,"UTF-8"
"2854",na,"Sambaqui ilha dos Espinheiros II","SC","Southern","Coastal/marine","-26.29153836","-48.77894972","literature",-48.77894972,-26.29153836,"UTF-8"
"2855",na,"Sambaqui Ilha do Rato","PR","Southern","Coastal/marine","-25.862806","-48.572551","estimated",-48.572551,-25.862806,"UTF-8"
"2856",na,"Sambaqui Itapitangui","SP","Southeastern","Coastal/marine","-25.011667","-48","literature",-48,-25.011667,"UTF-8"
"2857",na,"Sambaqui Itapua II","SP","Southeastern","Coastal/marine","-24.866667","-47.883333","literature",-47.883333,-24.866667,"UTF-8"
"2858",na,"Sambaqui Itapua III","SP","Southeastern","Coastal/marine","-24.883333","-47.883333","literature",-47.883333,-24.883333,"UTF-8"
"2859",na,"Sambaqui Jurere III","SC","Southern","Coastal/marine","-27.45083333","-48.50027778","literature",-48.50027778,-27.45083333,"UTF-8"
"2860",na,"Sambaqui Jurere IV","SC","Southern","Coastal/marine","-27.45111111","-48.50055556","literature",-48.50055556,-27.45111111,"UTF-8"
"2861",na,"Sambaqui Guaracui","SP","Southeastern","Atlantic_Forest","-24.70516487","-48.67154299","literature",-48.67154299,-24.70516487,"UTF-8"
"2862",na,"Sambaqui Guanabara I","SC","Southern","Coastal/marine","-26.32115851","-48.82300218","literature",-48.82300218,-26.32115851,"UTF-8"
"2863",na,"Sambaqui Guanabara II","SC","Southern","Coastal/marine","-26.3180284","-48.82549436","literature",-48.82549436,-26.3180284,"UTF-8"
