NM_MUN;name;pais;CD_MUN;SIGLA_UF;id;id2
manaus;livramento;br;1302603;am;br_am_livramento_1302603;FALSE
manaus;pontanegra(am-ma-02);br;1302603;am;br_am_pontanegraamma02_1302603;FALSE
manaus;lajes(am-ma-01);br;1302603;am;br_am_lajesamma01_1302603;FALSE
manaus;saojose(am-ma-11);br;1302603;am;br_am_saojoseamma11_1302603;FALSE
manaus;ubim(am-ma-19);br;1302603;am;br_am_ubimamma19_1302603;FALSE
manaus;nossasenhoradefatima;br;1302603;am;br_am_nossasenhoradefatima_1302603;FALSE
manaus;nossasenhoradasaude;br;1302603;am;br_am_nossasenhoradasaude_1302603;FALSE
manaus;novaesperanca;br;1302603;am;br_am_novaesperanca_1302603;FALSE
manaus;praiadospassaros;br;1302603;am;br_am_praiadospassaros_1302603;FALSE
manaus;tucunare(am-ma-14);br;1302603;am;br_am_tucunareamma14_1302603;FALSE
manaus;marinariobelo;br;1302603;am;br_am_marinariobelo_1302603;FALSE
manaus;fortaleza;br;1302603;am;br_am_fortaleza_1302603;FALSE
manaus;estradasantaetelvina;br;1302603;am;br_am_estradasantaetelvina_1302603;FALSE
manaus;ramaldaesperanca;br;1302603;am;br_am_ramaldaesperanca_1302603;FALSE
manaus;taruma-acuii;br;1302603;am;br_am_tarumaacuii_1302603;FALSE
manaus;ramaldoipiranga;br;1302603;am;br_am_ramaldoipiranga_1302603;FALSE
manaus;arealdosilvano;br;1302603;am;br_am_arealdosilvano_1302603;FALSE
manaus;paredao(am-ma-18);br;1302603;am;br_am_paredaoamma18_1302603;FALSE
manaus;barreirinha;br;1302603;am;br_am_barreirinha_1302603;FALSE
manaus;basenaval;br;1302603;am;br_am_basenaval_1302603;FALSE
manaus;novacidadeii;br;1302603;am;br_am_novacidadeii_1302603;FALSE
manaus;sr.ivan;br;1302603;am;br_am_srivan_1302603;FALSE
manaus;km36;br;1302603;am;br_am_km36_1302603;FALSE
manaus;udv;br;1302603;am;br_am_udv_1302603;FALSE
manaus;caiauei;br;1302603;am;br_am_caiauei_1302603;FALSE
manaus;jonasa(am-ma-06);br;1302603;am;br_am_jonasaamma06_1302603;FALSE
manaus;igarapedojaraqui;br;1302603;am;br_am_igarapedojaraqui_1302603;FALSE
manaus;pontadaslages;br;1302603;am;br_am_pontadaslages_1302603;FALSE
manaus;tupe;br;1302603;am;br_am_tupe_1302603;FALSE
manaus;carvoeiro;br;1302603;am;br_am_carvoeiro_1302603;FALSE
manaus;juliao;br;1302603;am;br_am_juliao_1302603;FALSE
manaus;comunidadedoarara;br;1302603;am;br_am_comunidadedoarara_1302603;FALSE
manaus;sitiohistorico-arqueourbs1;br;1302603;am;br_am_sitiohistoricoarqueourbs1_1302603;FALSE
manaus;caiaueii;br;1302603;am;br_am_caiaueii_1302603;FALSE
manaus;agrovila;br;1302603;am;br_am_agrovila_1302603;FALSE
manaus;tonymedeiros;br;1302603;am;br_am_tonymedeiros_1302603;FALSE
manaus;tarumaacui;br;1302603;am;br_am_tarumaacui_1302603;FALSE
manaus;vovo;br;1302603;am;br_am_vovo_1302603;FALSE
manaus;banhofamiliar;br;1302603;am;br_am_banhofamiliar_1302603;FALSE
manaus;boaesperanca;br;1302603;am;br_am_boaesperanca_1302603;FALSE
manaus;arealdosburitis;br;1302603;am;br_am_arealdosburitis_1302603;FALSE
manaus;tracua(am-ma-12);br;1302603;am;br_am_tracuaamma12_1302603;FALSE
manaus;ctdoexercito;br;1302603;am;br_am_ctdoexercito_1302603;FALSE
manaus;terrapreta;br;1302603;am;br_am_terrapreta_1302603;FALSE
manaus;novacidade;br;1302603;am;br_am_novacidade_1302603;FALSE
manaus;areiabranca;br;1302603;am;br_am_areiabranca_1302603;FALSE
manaus;refinaria(am-ma-17);br;1302603;am;br_am_refinariaamma17_1302603;FALSE
manaus;siderama(am-ma-04);br;1302603;am;br_am_sideramaamma04_1302603;FALSE
manaus;alphaville;br;1302603;am;br_am_alphaville_1302603;FALSE
manaus;banhodoclovis;br;1302603;am;br_am_banhodoclovis_1302603;FALSE
manaus;carvoaria;br;1302603;am;br_am_carvoaria_1302603;FALSE
manaus;saosebastiao(cuieiras);br;1302603;am;br_am_saosebastiaocuieiras_1302603;FALSE
manaus;daisakuikeda;br;1302603;am;br_am_daisakuikeda_1302603;FALSE
manaus;tatu;br;1302603;am;br_am_tatu_1302603;FALSE
manaus;portaldacidade;br;1302603;am;br_am_portaldacidade_1302603;FALSE
manaus;bocadotupe;br;1302603;am;br_am_bocadotupe_1302603;FALSE
manaus;sitiohistorico-arqueourbs2;br;1302603;am;br_am_sitiohistoricoarqueourbs2_1302603;FALSE
manaus;chacaraquedeusdeu;br;1302603;am;br_am_chacaraquedeusdeu_1302603;FALSE
manaus;saosebastiao(taruma-mirim);br;1302603;am;br_am_saosebastiaotarumamirim_1302603;FALSE
manaus;oliveira;br;1302603;am;br_am_oliveira_1302603;FALSE
manaus;postodesaudedacoloniaaleixo;br;1302603;am;br_am_postodesaudedacoloniaaleixo_1302603;FALSE
manicore;bracogrande;br;1302702;am;br_am_bracogrande_1302702;FALSE
manicore;bracinho;br;1302702;am;br_am_bracinho_1302702;FALSE
manicore;nazaredourua(am-na-03);br;1302702;am;br_am_nazaredouruaamna03_1302702;FALSE
manicore;estirao(am-mc-27);br;1302702;am;br_am_estiraoammc27_1302702;FALSE
manicore;capanazinho;br;1302702;am;br_am_capanazinho_1302702;FALSE
manicore;santasilvia;br;1302702;am;br_am_santasilvia_1302702;FALSE
manicore;atininga01;br;1302702;am;br_am_atininga01_1302702;FALSE
manicore;esperanca;br;1302702;am;br_am_esperanca_1302702;FALSE
manicore;montesiao;br;1302702;am;br_am_montesiao_1302702;FALSE
manicore;p7;br;1302702;am;br_am_p7_1302702;FALSE
manicore;terrapretadolimoeiro;br;1302702;am;br_am_terrapretadolimoeiro_1302702;FALSE
manicore;liberdade;br;1302702;am;br_am_liberdade_1302702;FALSE
manicore;escolaterrapreta;br;1302702;am;br_am_escolaterrapreta_1302702;FALSE
manicore;delicia;br;1302702;am;br_am_delicia_1302702;FALSE
manicore;atininga02;br;1302702;am;br_am_atininga02_1302702;FALSE
manicore;paranadourua;br;1302702;am;br_am_paranadourua_1302702;FALSE
manicore;taboca(am-mc-28);br;1302702;am;br_am_tabocaammc28_1302702;FALSE
manicore;aguaazul;br;1302702;am;br_am_aguaazul_1302702;FALSE
manicore;monteorebe;br;1302702;am;br_am_monteorebe_1302702;FALSE
manicore;fazendai(am-mc-25);br;1302702;am;br_am_fazendaiammc25_1302702;FALSE
manicore;amparo;br;1302702;am;br_am_amparo_1302702;FALSE
manicore;portoseguro;br;1302702;am;br_am_portoseguro_1302702;FALSE
manicore;itapinima(am-na-04);br;1302702;am;br_am_itapinimaamna04_1302702;FALSE
manicore;genipapo;br;1302702;am;br_am_genipapo_1302702;FALSE
manicore;fazendaii(am-mc-26);br;1302702;am;br_am_fazendaiiammc26_1302702;FALSE
manicore;verdum;br;1302702;am;br_am_verdum_1302702;FALSE
manicore;mataura;br;1302702;am;br_am_mataura_1302702;FALSE
manicore;boanova(am-mc-24);br;1302702;am;br_am_boanovaammc24_1302702;FALSE
manicore;curralinho(am-mc-29);br;1302702;am;br_am_curralinhoammc29_1302702;FALSE
manicore;boavista;br;1302702;am;br_am_boavista_1302702;FALSE
manicore;repartimento;br;1302702;am;br_am_repartimento_1302702;FALSE
manicore;terrapreta;br;1302702;am;br_am_terrapreta_1302702;FALSE
manicore;cachoeirinha(am-mc-30);br;1302702;am;br_am_cachoeirinhaammc30_1302702;FALSE
manicore;bocadorio;br;1302702;am;br_am_bocadorio_1302702;FALSE
manicore;santarita;br;1302702;am;br_am_santarita_1302702;FALSE
manicore;barreiradocapana;br;1302702;am;br_am_barreiradocapana_1302702;FALSE
manicore;vistaalegre;br;1302702;am;br_am_vistaalegre_1302702;FALSE
manicore;barroalto;br;1302702;am;br_am_barroalto_1302702;FALSE
manoel urbano;caminho;br;1200344;ac;br_ac_caminho_1200344;FALSE
manoel urbano;fazendayasmim;br;1200344;ac;br_ac_fazendayasmim_1200344;FALSE
maraa;paraisotambaqui;br;1302801;am;br_am_paraisotambaqui_1302801;FALSE
maraa;montecarmelodocastanho;br;1302801;am;br_am_montecarmelodocastanho_1302801;FALSE
maraa;curupira;br;1302801;am;br_am_curupira_1302801;FALSE
maraa;itaubadoamana;br;1302801;am;br_am_itaubadoamana_1302801;FALSE
maraa;saojosedomaguari;br;1302801;am;br_am_saojosedomaguari_1302801;FALSE
maraa;josevieiradourumutum;br;1302801;am;br_am_josevieiradourumutum_1302801;FALSE
maraa;seunonato;br;1302801;am;br_am_seunonato_1302801;FALSE
maraa;seurufinodourumutum;br;1302801;am;br_am_seurufinodourumutum_1302801;FALSE
maraa;igarapedapedra;br;1302801;am;br_am_igarapedapedra_1302801;FALSE
maraa;montesinai;br;1302801;am;br_am_montesinai_1302801;FALSE
maraa;novajacitara;br;1302801;am;br_am_novajacitara_1302801;FALSE
maraa;novaesperanca;br;1302801;am;br_am_novaesperanca_1302801;FALSE
maraa;matusalem;br;1302801;am;br_am_matusalem_1302801;FALSE
maraa;donaalbinadocastanho;br;1302801;am;br_am_donaalbinadocastanho_1302801;FALSE
maraa;montealegredojacitara;br;1302801;am;br_am_montealegredojacitara_1302801;FALSE
maraa;cumapara;br;1302801;am;br_am_cumapara_1302801;FALSE
maraa;boafedojuacaca;br;1302801;am;br_am_boafedojuacaca_1302801;FALSE
maraa;malocadoamana;br;1302801;am;br_am_malocadoamana_1302801;FALSE
maraa;seumigueldocacau;br;1302801;am;br_am_seumigueldocacau_1302801;FALSE
maraa;saojosedamercejana;br;1302801;am;br_am_saojosedamercejana_1302801;FALSE
maraa;juazinho;br;1302801;am;br_am_juazinho_1302801;FALSE
maraa;capoeirinhadourumutum;br;1302801;am;br_am_capoeirinhadourumutum_1302801;FALSE
maraa;marajodoamana;br;1302801;am;br_am_marajodoamana_1302801;FALSE
maraa;kalafate;br;1302801;am;br_am_kalafate_1302801;FALSE
maraa;novabetel;br;1302801;am;br_am_novabetel_1302801;FALSE
maraa;pilaodojuacaca;br;1302801;am;br_am_pilaodojuacaca_1302801;FALSE
maraa;portoalves;br;1302801;am;br_am_portoalves_1302801;FALSE
maraa;saojoaodoipecacu;br;1302801;am;br_am_saojoaodoipecacu_1302801;FALSE
maraa;vilanovadoamana;br;1302801;am;br_am_vilanovadoamana_1302801;FALSE
maraa;vistaalegredopirataima;br;1302801;am;br_am_vistaalegredopirataima_1302801;FALSE
maraa;novaolinda;br;1302801;am;br_am_novaolinda_1302801;FALSE
maraa;boavistadoamana;br;1302801;am;br_am_boavistadoamana_1302801;FALSE
maraa;saopaulodocoraci;br;1302801;am;br_am_saopaulodocoraci_1302801;FALSE
maraa;cacoaldoamana;br;1302801;am;br_am_cacoaldoamana_1302801;FALSE
maraa;jubara;br;1302801;am;br_am_jubara_1302801;FALSE
maraa;nogueira;br;1302801;am;br_am_nogueira_1302801;FALSE
maraa;fazendabacabinha;br;1302801;am;br_am_fazendabacabinha_1302801;FALSE
maraa;samaumadocapuru;br;1302801;am;br_am_samaumadocapuru_1302801;FALSE
maraa;bemjesusdoarauaca;br;1302801;am;br_am_bemjesusdoarauaca_1302801;FALSE
maraa;saopedrodojacitara;br;1302801;am;br_am_saopedrodojacitara_1302801;FALSE
maraa;paraiso;br;1302801;am;br_am_paraiso_1302801;FALSE
maraa;belavistadocastanho;br;1302801;am;br_am_belavistadocastanho_1302801;FALSE
maraa;novajerusalem;br;1302801;am;br_am_novajerusalem_1302801;FALSE
maraa;repartimento;br;1302801;am;br_am_repartimento_1302801;FALSE
maraa;boaesperanca;br;1302801;am;br_am_boaesperanca_1302801;FALSE
maraa;nildodomurutum;br;1302801;am;br_am_nildodomurutum_1302801;FALSE
maraa;santaluziadobare;br;1302801;am;br_am_santaluziadobare_1302801;FALSE
maraa;bomjesusdobare;br;1302801;am;br_am_bomjesusdobare_1302801;FALSE
maraa;pontadeterradourumutum;br;1302801;am;br_am_pontadeterradourumutum_1302801;FALSE
maraa;pontadolimao;br;1302801;am;br_am_pontadolimao_1302801;FALSE
maraa;saojosedourini;br;1302801;am;br_am_saojosedourini_1302801;FALSE
maraa;ressacadocacau;br;1302801;am;br_am_ressacadocacau_1302801;FALSE
maraa;belomontedourini;br;1302801;am;br_am_belomontedourini_1302801;FALSE
maraa;saobentodourumutum;br;1302801;am;br_am_saobentodourumutum_1302801;FALSE
maraba;maraba13;br;1504208;pa;br_pa_maraba13_1504208;FALSE
maraba;maraba17;br;1504208;pa;br_pa_maraba17_1504208;FALSE
maraba;maraba14;br;1504208;pa;br_pa_maraba14_1504208;FALSE
maraba;maraba18;br;1504208;pa;br_pa_maraba18_1504208;FALSE
maraba;maraba15;br;1504208;pa;br_pa_maraba15_1504208;FALSE
maraba;maraba16;br;1504208;pa;br_pa_maraba16_1504208;FALSE
maraba;carima01;br;1504208;pa;br_pa_carima01_1504208;FALSE
maraba;joel;br;1504208;pa;br_pa_joel_1504208;FALSE
maraba;grotadocafe;br;1504208;pa;br_pa_grotadocafe_1504208;FALSE
maraba;maraba6;br;1504208;pa;br_pa_maraba6_1504208;FALSE
maraba;maraba11;br;1504208;pa;br_pa_maraba11_1504208;FALSE
maraba;maraba24;br;1504208;pa;br_pa_maraba24_1504208;FALSE
maraba;aratau;br;1504208;pa;br_pa_aratau_1504208;FALSE
maraba;diquebf2;br;1504208;pa;br_pa_diquebf2_1504208;FALSE
maraba;moradanova4;br;1504208;pa;br_pa_moradanova4_1504208;FALSE
maraba;barfi;br;1504208;pa;br_pa_barfi_1504208;FALSE
maraba;maraba10;br;1504208;pa;br_pa_maraba10_1504208;FALSE
maraba;bitoca1;br;1504208;pa;br_pa_bitoca1_1504208;FALSE
maraba;maraba23;br;1504208;pa;br_pa_maraba23_1504208;FALSE
maraba;orlando;br;1504208;pa;br_pa_orlando_1504208;FALSE
maraba;p32;br;1504208;pa;br_pa_p32_1504208;FALSE
maraba;novilhasii(pa-at-6);br;1504208;pa;br_pa_novilhasiipaat6_1504208;FALSE
maraba;moradanova1;br;1504208;pa;br_pa_moradanova1_1504208;FALSE
maraba;maraba12;br;1504208;pa;br_pa_maraba12_1504208;FALSE
maraba;perdidodomirim;br;1504208;pa;br_pa_perdidodomirim_1504208;FALSE
maraba;maraba25;br;1504208;pa;br_pa_maraba25_1504208;FALSE
maraba;potira;br;1504208;pa;br_pa_potira_1504208;FALSE
maraba;bitoca2;br;1504208;pa;br_pa_bitoca2_1504208;FALSE
maraba;maraba19;br;1504208;pa;br_pa_maraba19_1504208;FALSE
maraba;riobranco01;br;1504208;pa;br_pa_riobranco01_1504208;FALSE
maraba;maraba1;br;1504208;pa;br_pa_maraba1_1504208;FALSE
maraba;moradanova2;br;1504208;pa;br_pa_moradanova2_1504208;FALSE
maraba;maraba9;br;1504208;pa;br_pa_maraba9_1504208;FALSE
maraba;moradanova5;br;1504208;pa;br_pa_moradanova5_1504208;FALSE
maraba;maraba20;br;1504208;pa;br_pa_maraba20_1504208;FALSE
maraba;maraba22;br;1504208;pa;br_pa_maraba22_1504208;FALSE
maraba;moradanova6;br;1504208;pa;br_pa_moradanova6_1504208;FALSE
maraba;carrasco(pa-at-25);br;1504208;pa;br_pa_carrascopaat25_1504208;FALSE
maraba;edinaldo;br;1504208;pa;br_pa_edinaldo_1504208;FALSE
maraba;cachorrocego;br;1504208;pa;br_pa_cachorrocego_1504208;FALSE
maraba;alex;br;1504208;pa;br_pa_alex_1504208;FALSE
maraba;mirim;br;1504208;pa;br_pa_mirim_1504208;FALSE
maraba;maraba4;br;1504208;pa;br_pa_maraba4_1504208;FALSE
maraba;maraba3;br;1504208;pa;br_pa_maraba3_1504208;FALSE
maraba;captacao;br;1504208;pa;br_pa_captacao_1504208;FALSE
maraba;redencao(pa-at-24);br;1504208;pa;br_pa_redencaopaat24_1504208;FALSE
maraba;marcos;br;1504208;pa;br_pa_marcos_1504208;FALSE
maraba;cavalobranco;br;1504208;pa;br_pa_cavalobranco_1504208;FALSE
maraba;4alfa;br;1504208;pa;br_pa_4alfa_1504208;FALSE
maraba;sequeiro;br;1504208;pa;br_pa_sequeiro_1504208;FALSE
maraba;saojose(pa-at-4);br;1504208;pa;br_pa_saojosepaat4_1504208;FALSE
maraba;maraba5;br;1504208;pa;br_pa_maraba5_1504208;FALSE
maraba;paupreto;br;1504208;pa;br_pa_paupreto_1504208;FALSE
maraba;diquebf1;br;1504208;pa;br_pa_diquebf1_1504208;FALSE
maraba;cachoeiradoborges;br;1504208;pa;br_pa_cachoeiradoborges_1504208;FALSE
maraba;maraba7;br;1504208;pa;br_pa_maraba7_1504208;FALSE
maraba;marinaldo;br;1504208;pa;br_pa_marinaldo_1504208;FALSE
maraba;araras;br;1504208;pa;br_pa_araras_1504208;FALSE
maraba;maraba8;br;1504208;pa;br_pa_maraba8_1504208;FALSE
maraba;reginaldo;br;1504208;pa;br_pa_reginaldo_1504208;FALSE
maraba;abraham;br;1504208;pa;br_pa_abraham_1504208;FALSE
maraba;novilhasi(pa-at-5);br;1504208;pa;br_pa_novilhasipaat5_1504208;FALSE
maraba;moradanova3;br;1504208;pa;br_pa_moradanova3_1504208;FALSE
maracana;marco(pa-sa-49);br;1504307;pa;br_pa_marcopasa49_1504307;FALSE
maracana;penha(pa-sa-39);br;1504307;pa;br_pa_penhapasa39_1504307;FALSE
maracana;mota(pa-sa-60);br;1504307;pa;br_pa_motapasa60_1504307;FALSE
maracana;ostral(pa-sa-50);br;1504307;pa;br_pa_ostralpasa50_1504307;FALSE
marapanim;camara(pa-sa-2);br;1504406;pa;br_pa_camarapasa2_1504406;FALSE
marapanim;mangal(pa-sa-3);br;1504406;pa;br_pa_mangalpasa3_1504406;FALSE
marapanim;cunharana(pa-sa-1);br;1504406;pa;br_pa_cunharanapasa1_1504406;FALSE
marapanim;areao(pa-sa-4);br;1504406;pa;br_pa_areaopasa4_1504406;FALSE
marapanim;breu(pa-sa-40);br;1504406;pa;br_pa_breupasa40_1504406;FALSE
maues;mandu;br;1302900;am;br_am_mandu_1302900;FALSE
maues;varreventoi;br;1302900;am;br_am_varreventoi_1302900;FALSE
maues;vistaalegre;br;1302900;am;br_am_vistaalegre_1302900;FALSE
maues;espiritosanto;br;1302900;am;br_am_espiritosanto_1302900;FALSE
maues;flechal;br;1302900;am;br_am_flechal_1302900;FALSE
maues;pacoval2;br;1302900;am;br_am_pacoval2_1302900;FALSE
maues;laranjalii;br;1302900;am;br_am_laranjalii_1302900;FALSE
maues;pingodeouro;br;1302900;am;br_am_pingodeouro_1302900;FALSE
maues;maringai;br;1302900;am;br_am_maringai_1302900;FALSE
maues;maringaii;br;1302900;am;br_am_maringaii_1302900;FALSE
maues;varreventoii;br;1302900;am;br_am_varreventoii_1302900;FALSE
maues;saopedro;br;1302900;am;br_am_saopedro_1302900;FALSE
maues;mucajai;br;1302900;am;br_am_mucajai_1302900;FALSE
maues;rocadosabreca;br;1302900;am;br_am_rocadosabreca_1302900;FALSE
maues;batista;br;1302900;am;br_am_batista_1302900;FALSE
maues;pacoval1;br;1302900;am;br_am_pacoval1_1302900;FALSE
maues;maues;br;1302900;am;br_am_maues_1302900;FALSE
maues;perigo;br;1302900;am;br_am_perigo_1302900;FALSE
maues;aldeiapesqueirao;br;1302900;am;br_am_aldeiapesqueirao_1302900;FALSE
maues;morrodesaobenedito;br;1302900;am;br_am_morrodesaobenedito_1302900;FALSE
maues;laranjaliii;br;1302900;am;br_am_laranjaliii_1302900;FALSE
maues;paraisoi;br;1302900;am;br_am_paraisoi_1302900;FALSE
maues;pajura;br;1302900;am;br_am_pajura_1302900;FALSE
maues;pucu;br;1302900;am;br_am_pucu_1302900;FALSE
maues;viladarci;br;1302900;am;br_am_viladarci_1302900;FALSE
maues;cicantai;br;1302900;am;br_am_cicantai_1302900;FALSE
maues;jatuarana;br;1302900;am;br_am_jatuarana_1302900;FALSE
maues;pontadobolao;br;1302900;am;br_am_pontadobolao_1302900;FALSE
maues;sinaii;br;1302900;am;br_am_sinaii_1302900;FALSE
maues;liberdade;br;1302900;am;br_am_liberdade_1302900;FALSE
maues;veracruz;br;1302900;am;br_am_veracruz_1302900;FALSE
maues;base;br;1302900;am;br_am_base_1302900;FALSE
maues;cicantaii;br;1302900;am;br_am_cicantaii_1302900;FALSE
maues;laranjali;br;1302900;am;br_am_laranjali_1302900;FALSE
maues;visagem;br;1302900;am;br_am_visagem_1302900;FALSE
maues;sinaiii;br;1302900;am;br_am_sinaiii_1302900;FALSE
maues;canaranas;br;1302900;am;br_am_canaranas_1302900;FALSE
maurilandia do tocantins;bomjardim;br;1712801;to;br_to_bomjardim_1712801;FALSE
maurilandia do tocantins;santoantonio;br;1712801;to;br_to_santoantonio_1712801;FALSE
maurilandia do tocantins;beluzario;br;1712801;to;br_to_beluzario_1712801;FALSE
mazagao;carana03;br;1600402;ap;br_ap_carana03_1600402;FALSE
mazagao;carana02;br;1600402;ap;br_ap_carana02_1600402;FALSE
mazagao;cavernadosdesesperados(ap-mz-46);br;1600402;ap;br_ap_cavernadosdesesperadosapmz46_1600402;FALSE
mazagao;vilanovasitio05;br;1600402;ap;br_ap_vilanovasitio05_1600402;FALSE
mazagao;mineracaoamapari07;br;1600402;ap;br_ap_mineracaoamapari07_1600402;FALSE
mazagao;lapadoburacao;br;1600402;ap;br_ap_lapadoburacao_1600402;FALSE
mazagao;cavernadopiquia;br;1600402;ap;br_ap_cavernadopiquia_1600402;FALSE
mazagao;castanhal;br;1600402;ap;br_ap_castanhal_1600402;FALSE
mazagao;mineracaoamapari06;br;1600402;ap;br_ap_mineracaoamapari06_1600402;FALSE
mazagao;ap-mz-44:cachoeirinha;br;1600402;ap;br_ap_apmz44cachoeirinha_1600402;FALSE
mazagao;mineracaoamapari01;br;1600402;ap;br_ap_mineracaoamapari01_1600402;FALSE
mazagao;mineracaoamapari02;br;1600402;ap;br_ap_mineracaoamapari02_1600402;FALSE
mazagao;rocadoantonio;br;1600402;ap;br_ap_rocadoantonio_1600402;FALSE
mazagao;comunidadedelaranjaldomaraca;br;1600402;ap;br_ap_comunidadedelaranjaldomaraca_1600402;FALSE
mazagao;tpisrce;br;1600402;ap;br_ap_tpisrce_1600402;FALSE
mazagao;grutadascaretas;br;1600402;ap;br_ap_grutadascaretas_1600402;FALSE
mazagao;grutadacarabranca;br;1600402;ap;br_ap_grutadacarabranca_1600402;FALSE
mazagao;buracodocabanos;br;1600402;ap;br_ap_buracodocabanos_1600402;FALSE
mazagao;vilanovasitio06;br;1600402;ap;br_ap_vilanovasitio06_1600402;FALSE
mazagao;mineracaoamapari12;br;1600402;ap;br_ap_mineracaoamapari12_1600402;FALSE
mazagao;carana05;br;1600402;ap;br_ap_carana05_1600402;FALSE
mazagao;ilhadasigacabas1(ap-mz-16);br;1600402;ap;br_ap_ilhadasigacabas1apmz16_1600402;FALSE
mazagao;carana08;br;1600402;ap;br_ap_carana08_1600402;FALSE
mazagao;vilanovasitio04;br;1600402;ap;br_ap_vilanovasitio04_1600402;FALSE
mazagao;abrigodascaretas(ap-mz-31);br;1600402;ap;br_ap_abrigodascaretasapmz31_1600402;FALSE
mazagao;mineracaoamapari05;br;1600402;ap;br_ap_mineracaoamapari05_1600402;FALSE
mazagao;terrapretadaconceicao;br;1600402;ap;br_ap_terrapretadaconceicao_1600402;FALSE
mazagao;cafezal(ap-mz-15);br;1600402;ap;br_ap_cafezalapmz15_1600402;FALSE
mazagao;carana01;br;1600402;ap;br_ap_carana01_1600402;FALSE
mazagao;mari2;br;1600402;ap;br_ap_mari2_1600402;FALSE
mazagao;pancadadocamaipi;br;1600402;ap;br_ap_pancadadocamaipi_1600402;FALSE
mazagao;grutadacaba;br;1600402;ap;br_ap_grutadacaba_1600402;FALSE
mazagao;grutadopatinho;br;1600402;ap;br_ap_grutadopatinho_1600402;FALSE
mazagao;carana10;br;1600402;ap;br_ap_carana10_1600402;FALSE
mazagao;campodarainha(ap-mz-10);br;1600402;ap;br_ap_campodarainhaapmz10_1600402;FALSE
mazagao;mineracaoamapari09;br;1600402;ap;br_ap_mineracaoamapari09_1600402;FALSE
mazagao;lapadascaretas;br;1600402;ap;br_ap_lapadascaretas_1600402;FALSE
mazagao;grutadasformigas;br;1600402;ap;br_ap_grutadasformigas_1600402;FALSE
mazagao;mineracaoamapari11;br;1600402;ap;br_ap_mineracaoamapari11_1600402;FALSE
mazagao;ilhadafortaleza(ap-mz-02);br;1600402;ap;br_ap_ilhadafortalezaapmz02_1600402;FALSE
mazagao;guerra;br;1600402;ap;br_ap_guerra_1600402;FALSE
mazagao;ramalsidrac;br;1600402;ap;br_ap_ramalsidrac_1600402;FALSE
mazagao;carana11;br;1600402;ap;br_ap_carana11_1600402;FALSE
mazagao;complexoburacaodolaranjal;br;1600402;ap;br_ap_complexoburacaodolaranjal_1600402;FALSE
mazagao;mineracaoamapari04;br;1600402;ap;br_ap_mineracaoamapari04_1600402;FALSE
mazagao;grutadoveado;br;1600402;ap;br_ap_grutadoveado_1600402;FALSE
mazagao;ilhadasmutucas(ap-mz-08);br;1600402;ap;br_ap_ilhadasmutucasapmz08_1600402;FALSE
mazagao;flechal(ap-mz-05);br;1600402;ap;br_ap_flechalapmz05_1600402;FALSE
mazagao;grutadocupim;br;1600402;ap;br_ap_grutadocupim_1600402;FALSE
mazagao;ilhadaspombas(ap-mz-07);br;1600402;ap;br_ap_ilhadaspombasapmz07_1600402;FALSE
mazagao;ilhadocunhay(ap-mz-01);br;1600402;ap;br_ap_ilhadocunhayapmz01_1600402;FALSE
mazagao;grutadocarrapato;br;1600402;ap;br_ap_grutadocarrapato_1600402;FALSE
mazagao;vilanovasitio01;br;1600402;ap;br_ap_vilanovasitio01_1600402;FALSE
mazagao;grutadonajazal;br;1600402;ap;br_ap_grutadonajazal_1600402;FALSE
mazagao;grutadojaboti;br;1600402;ap;br_ap_grutadojaboti_1600402;FALSE
mazagao;grutadocururu;br;1600402;ap;br_ap_grutadocururu_1600402;FALSE
mazagao;rupestre1;br;1600402;ap;br_ap_rupestre1_1600402;FALSE
mazagao;mineracaoamapari08;br;1600402;ap;br_ap_mineracaoamapari08_1600402;FALSE
mazagao;igarapeigacabas;br;1600402;ap;br_ap_igarapeigacabas_1600402;FALSE
mazagao;carana07;br;1600402;ap;br_ap_carana07_1600402;FALSE
mazagao;vilanovasitio02;br;1600402;ap;br_ap_vilanovasitio02_1600402;FALSE
mazagao;grutadobaiuna;br;1600402;ap;br_ap_grutadobaiuna_1600402;FALSE
mazagao;bananaldopocinho;br;1600402;ap;br_ap_bananaldopocinho_1600402;FALSE
mazagao;vilanovasitio03;br;1600402;ap;br_ap_vilanovasitio03_1600402;FALSE
mazagao;carana04;br;1600402;ap;br_ap_carana04_1600402;FALSE
mazagao;grutadoburacao;br;1600402;ap;br_ap_grutadoburacao_1600402;FALSE
mazagao;carana09;br;1600402;ap;br_ap_carana09_1600402;FALSE
mazagao;rocadotiago;br;1600402;ap;br_ap_rocadotiago_1600402;FALSE
mazagao;grutadodesesperado;br;1600402;ap;br_ap_grutadodesesperado_1600402;FALSE
mazagao;mineracaoamapari03;br;1600402;ap;br_ap_mineracaoamapari03_1600402;FALSE
mazagao;ilhadacanoa(ap-mz-06);br;1600402;ap;br_ap_ilhadacanoaapmz06_1600402;FALSE
mazagao;tabuleirodogentio(ap-mz-09);br;1600402;ap;br_ap_tabuleirodogentioapmz09_1600402;FALSE
mazagao;carana06;br;1600402;ap;br_ap_carana06_1600402;FALSE
medicilandia;cearense;br;1504455;pa;br_pa_cearense_1504455;FALSE
melgaco;minaii(pa-gu-13);br;1504505;pa;br_pa_minaiipagu13_1504505;FALSE
