"","cod1","cod","nm_mun","estado","longitude","latitude","nome","pais","id","conferir","sigla","nome1","est1","regiao","bioma","x","y"
"124","1109","4200507","águas de chapecó","sc",-53.03733974,-27.14786382,"saltinhodoriouruguai01achsu01","br","br_sc_saltinhodoriouruguai01achsu01_4200507",TRUE,"na","Saltinho do Rio Uruguai 01 (ACH-SU-01)","SC","Southern","Atlantic_Forest",-27.14786382,-53.03733974
"125","111","5106182","nova lacerda","mt",-59.704167,-14.430833,"abrigodosol","br","br_mt_abrigodosol_5106182",TRUE,"MT-GU-1","Abrigo do Sol","MT","Central-western","Savannah",-14.430833,-59.704167
"126","1110","4200507","águas de chapecó","sc",-53.03912945,-27.12919205,"saltinhodoriouruguai03achsu03","br","br_sc_saltinhodoriouruguai03achsu03_4200507",TRUE,"na","Saltinho do Rio Uruguai 03 (ACH-SU-03)","SC","Southern","Atlantic_Forest",-27.12919205,-53.03912945
"127","1111","4300505","alpestre","rs",-53.05111573,-27.13930594,"altoalegre6alpaa06","br","br_rs_altoalegre6alpaa06_4300505",FALSE,"na","Alto Alegre 6 (ALP-AA-06)","RS","Southern","Atlantic_Forest",-27.13930594,-53.05111573
"128","1112","1705508","colinas do tocantins","to",-48.45519856,-7.971196641,"aguabranca","br","br_to_aguabranca_1705508",FALSE,"na","Agua Branca","TO","Northern","Savannah",-7.971196641,-48.45519856
"129","1113","1705508","colinas do tocantins","to",-48.45519856,-7.971196641,"aguabranca","br","br_to_aguabranca_1705508",TRUE,"na","Agua Branca","TO","Northern","Savannah",-7.971196641,-48.45519856
"130","1114","1506195","rurópolis","pa",-55.3534,-4.1675,"aguaazul","br","br_pa_aguaazul_1506195",FALSE,"na","Agua Azul","PA","Northern","Amazon_Forest",-4.1675,-55.3534
"131","1115","1718204","porto nacional","to",-48.4419,-10.5107,"aguasuja8","br","br_to_aguasuja8_1718204",FALSE,"TO00555","Agua Suja 8","TO","Northern","Savannah",-10.5107,-48.4419
"132","1116","3510708","cardoso","sp",-49.91,-20.08,"aguavermelha2","br","br_sp_aguavermelha2_3510708",FALSE,"SP00562","Agua Vermelha 2","SP","Southeastern","Atlantic_Forest",-20.08,-49.91
"133","1117","3510708","cardoso","sp",-49.91,-20.08,"aguavermelha2","br","br_sp_aguavermelha2_3510708",TRUE,"SP00562","Agua Vermelha 2","SP","Southeastern","Atlantic_Forest",-20.08,-49.91
"134","1118","2927101","rodelas","ba",-38.738212,-8.939577,"aldeiadevinho","br","br_ba_aldeiadevinho_2927101",FALSE,"na","Aldeia de Vinho","BA","Northeastern","Savannah",-8.939577,-38.738212
"135","1119","3505401","barra do turvo","sp",-48.5725,-25.044104,"sambaquialecrimi","br","br_sp_sambaquialecrimi_3505401",FALSE,"na","Sambaqui Alecrim I","SP","Southeastern","Atlantic_Forest",-25.044104,-48.5725
"136","112","5106182","nova lacerda","mt",-59.704167,-14.430833,"abrigodosol","br","br_mt_abrigodosol_5106182",TRUE,"MT-GU-1","Abrigo do Sol","MT","Central-western","Savannah",-14.430833,-59.704167
"137","1120","1504208","marabá","pa",-50.555,-5.772,"alex","br","br_pa_alex_1504208",FALSE,"PA-AT-286","Alex","PA","Northern","Amazon_Forest",-5.772,-50.555
"138","1121","1504208","marabá","pa",-50.555,-5.772,"alex","br","br_pa_alex_1504208",TRUE,"PA-AT-286","Alex","PA","Northern","Amazon_Forest",-5.772,-50.555
"139","1122","1504208","marabá","pa",-50.555,-5.772,"alex","br","br_pa_alex_1504208",TRUE,"PA-AT-286","Alex","PA","Northern","Amazon_Forest",-5.772,-50.555
"140","1123","1504208","marabá","pa",-50.555,-5.772,"alex","br","br_pa_alex_1504208",TRUE,"PA-AT-286","Alex","PA","Northern","Amazon_Forest",-5.772,-50.555
"141","1124","1504208","marabá","pa",-50.555,-5.772,"alex","br","br_pa_alex_1504208",TRUE,"PA-AT-286","Alex","PA","Northern","Amazon_Forest",-5.772,-50.555
"142","1125","1504208","marabá","pa",-50.555,-5.772,"alex","br","br_pa_alex_1504208",TRUE,"PA-AT-286","Alex","PA","Northern","Amazon_Forest",-5.772,-50.555
"143","1126","1504208","marabá","pa",-50.555,-5.772,"alex","br","br_pa_alex_1504208",TRUE,"PA-AT-286","Alex","PA","Northern","Amazon_Forest",-5.772,-50.555
"144","1127","1504208","marabá","pa",-50.555,-5.772,"alex","br","br_pa_alex_1504208",TRUE,"PA-AT-286","Alex","PA","Northern","Amazon_Forest",-5.772,-50.555
"145","1128","1504208","marabá","pa",-50.555,-5.772,"alex","br","br_pa_alex_1504208",TRUE,"PA-AT-286","Alex","PA","Northern","Amazon_Forest",-5.772,-50.555
"146","1129","1504208","marabá","pa",-50.5465,-5.7781,"alfa","br","br_pa_alfa_1504208",FALSE,"PA-AT-292","Alfa","PA","Northern","Amazon_Forest",-5.7781,-50.5465
"147","113","5106182","nova lacerda","mt",-59.704167,-14.430833,"abrigodosol","br","br_mt_abrigodosol_5106182",TRUE,"MT-GU-1","Abrigo do Sol","MT","Central-western","Savannah",-14.430833,-59.704167
"148","1130","1504208","marabá","pa",-50.5465,-5.7781,"alfa","br","br_pa_alfa_1504208",TRUE,"PA-AT-292","Alfa","PA","Northern","Amazon_Forest",-5.7781,-50.5465
"149","1131","1504208","marabá","pa",-50.5465,-5.7781,"alfa","br","br_pa_alfa_1504208",TRUE,"PA-AT-292","Alfa","PA","Northern","Amazon_Forest",-5.7781,-50.5465
"150","1132","3543907","rio claro","sp",-47.550001,-22.4,"aliceboer","br","br_sp_aliceboer_3543907",FALSE,"na","Alice Boer","SP","Southeastern","Atlantic_Forest",-22.4,-47.550001
"151","1133","3543907","rio claro","sp",-47.550002,-22.400001,"aliceboer","br","br_sp_aliceboer_3543907",TRUE,"na","Alice Boer","SP","Southeastern","Atlantic_Forest",-22.400001,-47.550002
"152","1134","3543907","rio claro","sp",-47.550002,-22.400001,"aliceboer","br","br_sp_aliceboer_3543907",TRUE,"na","Alice Boer","SP","Southeastern","Atlantic_Forest",-22.400001,-47.550002
"153","1135",NA,NA,NA,-50.32180458,-56.72658744,"almofariz","br","br_NA_almofariz_NA",FALSE,"PA-AT-338","Almofariz","PA","Northern","Amazon_Forest",-56.72658744,-50.32180458
"154","1136",NA,NA,NA,-50.32180458,-56.72658744,"almofariz","br","br_NA_almofariz_NA",TRUE,"PA-AT-338","Almofariz","PA","Northern","Amazon_Forest",-56.72658744,-50.32180458
"155","1137",NA,NA,NA,-50.32180458,-56.72658744,"almofariz","br","br_NA_almofariz_NA",TRUE,"PA-AT-338","Almofariz","PA","Northern","Amazon_Forest",-56.72658744,-50.32180458
"156","1138","3554201","tejupá","sp",-49.35,-23.283,"almeida","br","br_sp_almeida_3554201",FALSE,"na","Almeida","SP","Southeastern","Atlantic_Forest",-23.283,-49.35
"157","1139","3554201","tejupá","sp",-49.35,-23.283,"almeida","br","br_sp_almeida_3554201",TRUE,"na","Almeida","SP","Southeastern","Atlantic_Forest",-23.283,-49.35
"158","114","5106182","nova lacerda","mt",-59.704167,-14.430833,"abrigodosol","br","br_mt_abrigodosol_5106182",TRUE,"MT-GU-1","Abrigo do Sol","MT","Central-western","Savannah",-14.430833,-59.704167
"159","1140","3300803","cachoeiras de macacu","rj",-42.80511,-22.542868,"sambaquiamourins","br","br_rj_sambaquiamourins_3300803",FALSE,"na","Sambaqui Amourins","RJ","Southeastern","Atlantic_Forest",-22.542868,-42.80511
"160","1141","3300803","cachoeiras de macacu","rj",-42.80511,-22.542868,"sambaquiamourins","br","br_rj_sambaquiamourins_3300803",TRUE,"na","Sambaqui Amourins","RJ","Southeastern","Atlantic_Forest",-22.542868,-42.80511
"161","1142","3300803","cachoeiras de macacu","rj",-42.80511,-22.542868,"sambaquiamourins","br","br_rj_sambaquiamourins_3300803",TRUE,"na","Sambaqui Amourins","RJ","Southeastern","Atlantic_Forest",-22.542868,-42.80511
"162","1143","3300803","cachoeiras de macacu","rj",-42.80511,-22.542868,"sambaquiamourins","br","br_rj_sambaquiamourins_3300803",TRUE,"na","Sambaqui Amourins","RJ","Southeastern","Atlantic_Forest",-22.542868,-42.80511
"163","1144","2602209","bom jardim","pe",-35.575927,-7.8009,"angico3","br","br_pe_angico3_2602209",FALSE,"na","Angico 3","PE","Northeastern","caatinga",-7.8009,-35.575927
"164","1145","2602209","bom jardim","pe",-35.575927,-7.8009,"angico3","br","br_pe_angico3_2602209",TRUE,"na","Angico 3","PE","Northeastern","caatinga",-7.8009,-35.575927
"165","1146","3509908","cananéia","sp",-48.051389,-25.018056,"sambaquiararapirai","br","br_sp_sambaquiararapirai_3509908",FALSE,"na","Sambaqui Ararapira I","SP","Southeastern","Atlantic_Forest",-25.018056,-48.051389
"166","1147","3509908","cananéia","sp",-48.051389,-25.018056,"sambaquiararapiraii","br","br_sp_sambaquiararapiraii_3509908",FALSE,"na","Sambaqui Ararapira II","SP","Southeastern","Atlantic_Forest",-25.018056,-48.051389
"167","1148","3301850","guapimirim","rj",-42.956859,-22.604686,"sambaquiarapuan","br","br_rj_sambaquiarapuan_3301850",FALSE,"na","Sambaqui Arapuan","RJ","Southeastern","Atlantic_Forest",-22.604686,-42.956859
"168","1149","3301850","guapimirim","rj",-42.956859,-22.604686,"sambaquiarapuan","br","br_rj_sambaquiarapuan_3301850",TRUE,"na","Sambaqui Arapuan","RJ","Southeastern","Atlantic_Forest",-22.604686,-42.956859
"169","115","5106182","nova lacerda","mt",-59.704167,-14.430833,"abrigodosol","br","br_mt_abrigodosol_5106182",TRUE,"MT-GU-1","Abrigo do Sol","MT","Central-western","Savannah",-14.430833,-59.704167
"170","1150","3301850","guapimirim","rj",-42.956859,-22.604686,"sambaquiarapuan","br","br_rj_sambaquiarapuan_3301850",TRUE,"na","Sambaqui Arapuan","RJ","Southeastern","Atlantic_Forest",-22.604686,-42.956859
"171","1151","1504208","marabá","pa",-50.513859,-5.794063,"araras","br","br_pa_araras_1504208",FALSE,"PA-AT-283","Araras","PA","Northern","Amazon_Forest",-5.794063,-50.513859
"172","1152","1504208","marabá","pa",-50.513859,-5.794063,"araras","br","br_pa_araras_1504208",TRUE,"PA-AT-283","Araras","PA","Northern","Amazon_Forest",-5.794063,-50.513859
"173","1153","3522109","itanhaém","sp",-46.918889,-24.134167,"sambaquiararau","br","br_sp_sambaquiararau_3522109",FALSE,"na","Sambaqui Ararau","SP","Southeastern","Atlantic_Forest",-24.134167,-46.918889
"174","1154","3205309","vitória","es",-40.290695,-20.246162,"sambaquiareal1","br","br_es_sambaquiareal1_3205309",FALSE,"ES-VI-46","Sambaqui Areal 1","ES","Southeastern","costal_marine",-20.246162,-40.290695
"175","1155","3205309","vitória","es",-40.290695,-20.246162,"sambaquiareal1","br","br_es_sambaquiareal1_3205309",TRUE,"ES-VI-46","Sambaqui Areal 1","ES","Southeastern","costal_marine",-20.246162,-40.290695
"176","1156","3205309","vitória","es",-40.290695,-20.246162,"sambaquiareal1","br","br_es_sambaquiareal1_3205309",TRUE,"ES-VI-46","Sambaqui Areal 1","ES","Southeastern","costal_marine",-20.246162,-40.290695
"177","1157","4201307","araquari","sc",-48.68886374,-26.36491395,"areias_pequenhas","br","br_sc_areias_pequenhas_4201307",FALSE,"na","Areias_Pequenhas","SC","Southern","Atlantic_Forest",-26.36491395,-48.68886374
"178","1158","4205407","florianópolis","sc",-48.50227193,-27.75126592,"armacaodosul","br","br_sc_armacaodosul_4205407",FALSE,"na","Armacao do Sul","SC","Southern","coastal/marine",-27.75126592,-48.50227193
"179","1159","4205407","florianópolis","sc",-48.50227193,-27.75126592,"armacaodosul","br","br_sc_armacaodosul_4205407",TRUE,"na","Armacao do Sul","SC","Southern","coastal/marine",-27.75126592,-48.50227193
"180","116","5106182","nova lacerda","mt",-59.704167,-14.430833,"abrigodosol","br","br_mt_abrigodosol_5106182",TRUE,"MT-GU-1","Abrigo do Sol","MT","Central-western","Savannah",-14.430833,-59.704167
"181","1160","4205407","florianópolis","sc",-48.50227193,-27.75126592,"armacaodosul","br","br_sc_armacaodosul_4205407",TRUE,"na","Armacao do Sul","SC","Southern","coastal/marine",-27.75126592,-48.50227193
"182","1161","4205407","florianópolis","sc",-48.50227193,-27.75126592,"armacaodosul","br","br_sc_armacaodosul_4205407",TRUE,"na","Armacao do Sul","SC","Southern","coastal/marine",-27.75126592,-48.50227193
"183","1162","4205407","florianópolis","sc",-48.50227193,-27.75126592,"armacaodosul","br","br_sc_armacaodosul_4205407",TRUE,"na","Armacao do Sul","SC","Southern","coastal/marine",-27.75126592,-48.50227193
"184","1163","4205407","florianópolis","sc",-48.50227193,-27.75126592,"armacaodosul","br","br_sc_armacaodosul_4205407",TRUE,"na","Armacao do Sul","SC","Southern","coastal/marine",-27.75126592,-48.50227193
"185","1164","4205407","florianópolis","sc",-48.50227193,-27.75126592,"armacaodosul","br","br_sc_armacaodosul_4205407",TRUE,"na","Armacao do Sul","SC","Southern","coastal/marine",-27.75126592,-48.50227193
"186","1165","4205407","florianópolis","sc",-48.50227193,-27.75126592,"armacaodosul","br","br_sc_armacaodosul_4205407",TRUE,"na","Armacao do Sul","SC","Southern","coastal/marine",-27.75126592,-48.50227193
"187","1166","4205407","florianópolis","sc",-48.50227193,-27.75126592,"armacaodosul","br","br_sc_armacaodosul_4205407",TRUE,"na","Armacao do Sul","SC","Southern","coastal/marine",-27.75126592,-48.50227193
"188","1167","4205407","florianópolis","sc",-48.50227193,-27.75126592,"armacaodosul","br","br_sc_armacaodosul_4205407",TRUE,"na","Armacao do Sul","SC","Southern","coastal/marine",-27.75126592,-48.50227193
"189","1168","4205407","florianópolis","sc",-48.50227193,-27.75126592,"armacaodosul","br","br_sc_armacaodosul_4205407",TRUE,"na","Armacao do Sul","SC","Southern","coastal/marine",-27.75126592,-48.50227193
"190","1169","4205407","florianópolis","sc",-48.50227193,-27.75126592,"armacaodosul","br","br_sc_armacaodosul_4205407",TRUE,"na","Armacao do Sul","SC","Southern","coastal/marine",-27.75126592,-48.50227193
"191","117","5106182","nova lacerda","mt",-59.704167,-14.430833,"abrigodosol","br","br_mt_abrigodosol_5106182",TRUE,"MT-GU-1","Abrigo do Sol","MT","Central-western","Savannah",-14.430833,-59.704167
"192","1170","4205407","florianópolis","sc",-48.50227193,-27.75126592,"armacaodosul","br","br_sc_armacaodosul_4205407",TRUE,"na","Armacao do Sul","SC","Southern","coastal/marine",-27.75126592,-48.50227193
"193","1171","4205407","florianópolis","sc",-48.50227193,-27.75126592,"armacaodosul","br","br_sc_armacaodosul_4205407",TRUE,"na","Armacao do Sul","SC","Southern","coastal/marine",-27.75126592,-48.50227193
"194","1172","4205407","florianópolis","sc",-48.50227193,-27.75126592,"armacaodosul","br","br_sc_armacaodosul_4205407",TRUE,"na","Armacao do Sul","SC","Southern","coastal/marine",-27.75126592,-48.50227193
"195","1173","4205407","florianópolis","sc",-48.50227193,-27.75126592,"armacaodosul","br","br_sc_armacaodosul_4205407",TRUE,"na","Armacao do Sul","SC","Southern","coastal/marine",-27.75126592,-48.50227193
"196","1174","4205407","florianópolis","sc",-48.50227193,-27.75126592,"armacaodosul","br","br_sc_armacaodosul_4205407",TRUE,"na","Armacao do Sul","SC","Southern","coastal/marine",-27.75126592,-48.50227193
"197","1175","4205407","florianópolis","sc",-48.50227193,-27.75126592,"armacaodosul","br","br_sc_armacaodosul_4205407",TRUE,"na","Armacao do Sul","SC","Southern","coastal/marine",-27.75126592,-48.50227193
"198","1176","4205407","florianópolis","sc",-48.50227193,-27.75126592,"armacaodosul","br","br_sc_armacaodosul_4205407",TRUE,"na","Armacao do Sul","SC","Southern","coastal/marine",-27.75126592,-48.50227193
"199","1177","4205407","florianópolis","sc",-48.50227193,-27.75126592,"armacaodosul","br","br_sc_armacaodosul_4205407",TRUE,"na","Armacao do Sul","SC","Southern","coastal/marine",-27.75126592,-48.50227193
"200","1178","4205407","florianópolis","sc",-48.50227193,-27.75126592,"armacaodosul","br","br_sc_armacaodosul_4205407",TRUE,"na","Armacao do Sul","SC","Southern","coastal/marine",-27.75126592,-48.50227193
"201","1179","4205407","florianópolis","sc",-48.50227193,-27.75126592,"armacaodosul","br","br_sc_armacaodosul_4205407",TRUE,"na","Armacao do Sul","SC","Southern","coastal/marine",-27.75126592,-48.50227193
"202","118","5106182","nova lacerda","mt",-59.704167,-14.430833,"abrigodosol","br","br_mt_abrigodosol_5106182",TRUE,"MT-GU-1","Abrigo do Sol","MT","Central-western","Savannah",-14.430833,-59.704167
"203","1180","4205407","florianópolis","sc",-48.50227193,-27.75126592,"armacaodosul","br","br_sc_armacaodosul_4205407",TRUE,"na","Armacao do Sul","SC","Southern","coastal/marine",-27.75126592,-48.50227193
"204","1181","4205407","florianópolis","sc",-48.50227193,-27.75126592,"armacaodosul","br","br_sc_armacaodosul_4205407",TRUE,"na","Armacao do Sul","SC","Southern","coastal/marine",-27.75126592,-48.50227193
"205","1182","4205407","florianópolis","sc",-48.50227193,-27.75126592,"armacaodosul","br","br_sc_armacaodosul_4205407",TRUE,"na","Armacao do Sul","SC","Southern","coastal/marine",-27.75126592,-48.50227193
"206","1183","4205407","florianópolis","sc",-48.50227193,-27.75126592,"armacaodosul","br","br_sc_armacaodosul_4205407",TRUE,"na","Armacao do Sul","SC","Southern","coastal/marine",-27.75126592,-48.50227193
"207","1184","4205407","florianópolis","sc",-48.50227193,-27.75126592,"armacaodosul","br","br_sc_armacaodosul_4205407",TRUE,"na","Armacao do Sul","SC","Southern","coastal/marine",-27.75126592,-48.50227193
"208","1185","4205407","florianópolis","sc",-48.50227193,-27.75126592,"armacaodosul","br","br_sc_armacaodosul_4205407",TRUE,"na","Armacao do Sul","SC","Southern","coastal/marine",-27.75126592,-48.50227193
"209","1186","4205407","florianópolis","sc",-48.50227193,-27.75126592,"armacaodosul","br","br_sc_armacaodosul_4205407",TRUE,"na","Armacao do Sul","SC","Southern","coastal/marine",-27.75126592,-48.50227193
"210","1187","4205407","florianópolis","sc",-48.50227193,-27.75126592,"armacaodosul","br","br_sc_armacaodosul_4205407",TRUE,"na","Armacao do Sul","SC","Southern","coastal/marine",-27.75126592,-48.50227193
"211","1188","4205407","florianópolis","sc",-48.50227193,-27.75126592,"armacaodosul","br","br_sc_armacaodosul_4205407",TRUE,"na","Armacao do Sul","SC","Southern","coastal/marine",-27.75126592,-48.50227193
"212","1189","2210607","são raimundo nonato","pi",-42.607778,-8.854444,"baixaodopernai","br","br_pi_baixaodopernai_2210607",FALSE,"na","Baixao do Perna I","PI","Northeastern","caatinga",-8.854444,-42.607778
"213","119","5106182","nova lacerda","mt",-59.704167,-14.430833,"abrigodosol","br","br_mt_abrigodosol_5106182",TRUE,"MT-GU-1","Abrigo do Sol","MT","Central-western","Savannah",-14.430833,-59.704167
"214","1190","2210607","são raimundo nonato","pi",-42.607778,-8.854444,"baixaodopernai","br","br_pi_baixaodopernai_2210607",TRUE,"na","Baixao do Perna I","PI","Northeastern","caatinga",-8.854444,-42.607778
"215","1191","2210607","são raimundo nonato","pi",-42.607778,-8.854444,"baixaodopernai","br","br_pi_baixaodopernai_2210607",TRUE,"na","Baixao do Perna I","PI","Northeastern","caatinga",-8.854444,-42.607778
"216","1192","2210607","são raimundo nonato","pi",-42.607778,-8.854444,"baixaodopernai","br","br_pi_baixaodopernai_2210607",TRUE,"na","Baixao do Perna I","PI","Northeastern","caatinga",-8.854444,-42.607778
"217","1193","2210607","são raimundo nonato","pi",-42.607778,-8.854444,"baixaodopernai","br","br_pi_baixaodopernai_2210607",TRUE,"na","Baixao do Perna I","PI","Northeastern","caatinga",-8.854444,-42.607778
"218","1194","2210607","são raimundo nonato","pi",-42.607778,-8.854444,"baixaodopernai","br","br_pi_baixaodopernai_2210607",TRUE,"na","Baixao do Perna I","PI","Northeastern","caatinga",-8.854444,-42.607778
"219","1195","2210607","são raimundo nonato","pi",-42.607778,-8.854444,"baixaodopernai","br","br_pi_baixaodopernai_2210607",TRUE,"na","Baixao do Perna I","PI","Northeastern","caatinga",-8.854444,-42.607778
"220","1196","2210607","são raimundo nonato","pi",-42.607778,-8.854444,"baixaodopernai","br","br_pi_baixaodopernai_2210607",TRUE,"na","Baixao do Perna I","PI","Northeastern","caatinga",-8.854444,-42.607778
"221","1197","1504208","marabá","pa",-50.500502,-5.814361,"barfi","br","br_pa_barfi_1504208",FALSE,"PA-TA-279","Barfi","PA","Northern","Amazon_Forest",-5.814361,-50.500502
"222","1198","1504208","marabá","pa",-50.500502,-5.814361,"barfi","br","br_pa_barfi_1504208",TRUE,"PA-TA-279","Barfi","PA","Northern","Amazon_Forest",-5.814361,-50.500502
"223","1199","4211009","mondaí","sc",-53.433333,-27.133333,"barra_escondida1","br","br_sc_barra_escondida1_4211009",FALSE,"SC-U-69","barra_escondida 1","SC","Southern","Atlantic_Forest",-27.133333,-53.433333
