"","X","CD_MUN","NM_MUN","SIGLA_UF","longitude","latitude","nome","th","tnh","td","tr","ti","u","as","q","pi","us","sd","ou","mi","mf","p","m","g"
"5099",5099,1713205,"Miracema do Tocantins","TO",-48.4397012,-9.514253122,"Curral Velho",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"5100",5100,1713205,"Miracema do Tocantins","TO",-48.46158121,-9.538034075,"Miracema do Tocantins 3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"5101",5101,1713205,"Miracema do Tocantins","TO",-48.46515921,-9.551524378,"Cip?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5102",5102,1713205,"Miracema do Tocantins","TO",-48.51104601,-9.703997202,"Abacaxi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"5103",5103,1713205,"Miracema do Tocantins","TO",-48.52571744,-9.499899664,"Reis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"5104",5104,1713205,"Miracema do Tocantins","TO",-48.52601727,-9.691942267,"Ita?ba",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"5105",5105,1713205,"Miracema do Tocantins","TO",-48.53953717,-9.767352299,"At? Ver II",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"5106",5106,1713205,"Miracema do Tocantins","TO",-48.54347705,-9.768004306,"At? Ver I",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5107",5107,1713205,"Miracema do Tocantins","TO",-48.55323681,-9.601677986,"Das Vi?vas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5108",5108,1718204,"Porto Nacional","TO",-48.57187442,-10.027017,"Santa Luzia 2",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"5109",5109,1713205,"Miracema do Tocantins","TO",-48.58376612,-9.817879149,"Monte Verde",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"5110",5110,1713205,"Miracema do Tocantins","TO",-48.5879291,-10.04196378,"Santa Luzia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"5111",5111,1713205,"Miracema do Tocantins","TO",-48.60539745,-9.829293153,"Nova Olinda",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"5112",5112,1713205,"Miracema do Tocantins","TO",-48.6456552,-9.94966478,"Caridade",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"5113",5113,1713304,"Miranorte","TO",-48.55813765,-9.501790515,"Alvorada",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"5114",5114,1713700,"Monte Santo do Tocantins","TO",-48.94658791,-9.843929506,"Monte Santo 01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5115",5115,1715002,"Nova Rosalândia","TO",-48.91930638,-10.54969587,"PEBA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"5116",5116,1715002,"Nova Rosalândia","TO",-48.92303255,-10.57835491,"Perdizes II",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5117",5117,1715002,"Nova Rosalândia","TO",-48.92541736,-10.57284797,"Perdizes I",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"5118",5118,1715002,"Nova Rosalândia","TO",-48.94628453,-10.580785,"Seu Nego",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5119",5119,1715002,"Nova Rosalândia","TO",-48.9471368,-10.6160328,"Jos? Alves",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"5120",5120,1715002,"Nova Rosalândia","TO",-48.96019038,-10.54735912,"Bruno",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"5121",5121,1715002,"Nova Rosalândia","TO",-48.9675098,-10.59141673,"S?o Bento",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"5122",5122,1715002,"Nova Rosalândia","TO",-49.00499693,-10.54308929,"Divino",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5123",5123,1715507,"Oliveira de Fátima","TO",-48.8240369,-10.60779326,"Dois Irm?os",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"5124",5124,1715507,"Oliveira de Fátima","TO",-48.90222225,-10.71058639,"Valadares",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5125",5125,1715507,"Oliveira de Fátima","TO",-48.91568789,-10.71543105,"Pouso Alto",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"5126",5126,1721000,"Palmas","TO",-48.15611481,-10.21469268,"Santa F?",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"5127",5127,1721000,"Palmas","TO",-48.15908939,-10.1527455,"Walter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"5128",5128,1701101,"Aparecida do Rio Negro","TO",-48.16361954,-10.09899605,"Betel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"5129",5129,1721000,"Palmas","TO",-48.16780078,-10.2215248,"Pedra Grande",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5130",5130,1721000,"Palmas","TO",-48.17884289,-10.23006753,"Bom Jesus",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"5131",5131,1721000,"Palmas","TO",-48.21942691,-10.2440136,"Bom Jezus",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"5132",5132,1721000,"Palmas","TO",-48.24069577,-10.17762819,"Abrigo da Jiboinha",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"5133",5133,1721000,"Palmas","TO",-48.24189665,-10.24671667,"Varj?o",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5134",5134,1721000,"Palmas","TO",-48.2435233,-10.18606324,"Ponta da Serra 1",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"5135",5135,1721000,"Palmas","TO",-48.2439111,-10.24160212,"Boa Esperan?a",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"5136",5136,1721000,"Palmas","TO",-48.24680166,-10.17066878,"?gua Fria 4",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"5137",5137,1721000,"Palmas","TO",-48.2501656,-10.12275012,"Abrigo Xavier",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"5138",5138,1721000,"Palmas","TO",-48.25108416,-10.12837737,"Santu?rio 1",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"5139",5139,1721000,"Palmas","TO",-48.25018568,-10.24382357,"Ademar Alves",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"5140",5140,1721000,"Palmas","TO",-48.2528864,-10.19065942,"?gua Fria 15",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"5141",5141,1721000,"Palmas","TO",-48.25322522,-10.16705468,"?gua Fria 3",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"5142",5142,1721000,"Palmas","TO",-48.25408485,-10.16783887,"?gua Fria 2",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"5143",5143,1721000,"Palmas","TO",-48.25517192,-10.16975431,"?gua Fria 25",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"5144",5144,1721000,"Palmas","TO",-48.2554785,-10.16055053,"?gua Fria 1",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"5145",5145,1721000,"Palmas","TO",-48.25566072,-10.17124913,"?gua Fria 16",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"5146",5146,1721000,"Palmas","TO",-48.25615541,-10.1528225,"?gua Fria 20",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"5147",5147,1721000,"Palmas","TO",-48.25793543,-10.16971423,"?gua Fria 14",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"5148",5148,1721000,"Palmas","TO",-48.2584483,-10.1651831,"?gua Fria 18",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"5149",5149,1721000,"Palmas","TO",-48.25841875,-10.17612389,"?gua Fria 17",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"5150",5150,1721000,"Palmas","TO",-48.25812582,-10.24860675,"Vicente Aires",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"5151",5151,1721000,"Palmas","TO",-48.25899948,-10.14758808,"?gua Fria 24",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"5152",5152,1721000,"Palmas","TO",-48.26267326,-10.13698486,"?gua Fria 12",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"5153",5153,1721000,"Palmas","TO",-48.2644964,-10.15958697,"?gua Fria 21",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"5154",5154,1721000,"Palmas","TO",-48.2677108,-10.15798753,"?gua Fria 22",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"5155",5155,1721000,"Palmas","TO",-48.26916352,-10.15121451,"?gua Fria 23",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"5156",5156,1721000,"Palmas","TO",-48.27389209,-10.22251143,"Brejo Comprido 2",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"5157",5157,1721000,"Palmas","TO",-48.27587327,-10.21479421,"Brejo Comprido 5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5158",5158,1721000,"Palmas","TO",-48.27924663,-10.1816645,"?gua Fria 19",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"5159",5159,1721000,"Palmas","TO",-48.27974429,-10.16813442,"Abrigo do Limp?o",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"5160",5160,1721000,"Palmas","TO",-48.28175384,-10.21077762,"Brejo Comprido 1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5161",5161,1721000,"Palmas","TO",-48.28358826,-10.17944188,"Brejo Comprido 4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"5162",5162,1721000,"Palmas","TO",-48.28917528,-10.18416834,"Brejo Comprido 3",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"5163",5163,1721000,"Palmas","TO",-48.28979454,-10.14534133,"?gua Fria 13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"5164",5164,1721000,"Palmas","TO",-48.29250037,-10.21374015,"Brejo Comprido 6",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"5165",5165,1721000,"Palmas","TO",-48.29454335,-10.20943841,"Brejo Comprido 9",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"5166",5166,1721000,"Palmas","TO",-48.29478293,-10.21238579,"Brejo Comprido 7",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"5167",5167,1721000,"Palmas","TO",-48.29610414,-10.21254131,"Brejo Comprido 8",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"5168",5168,1721000,"Palmas","TO",-48.29657729,-10.20943721,"Brejo Comprido 10",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"5169",5169,1712009,"Lajeado","TO",-48.30813705,-9.901932542,"Serra do Carmo 3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"5170",5170,1721000,"Palmas","TO",-48.30875406,-10.13209839,"?gua Fria 10",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"5171",5171,1712009,"Lajeado","TO",-48.3113355,-9.913107598,"Serra do Carmo 2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"5172",5172,1712009,"Lajeado","TO",-48.3124642,-9.913261207,"Serra do Carmo 1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"5173",5173,1721000,"Palmas","TO",-48.31086906,-10.1299744,"?gua Fria 11",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"5174",5174,1712009,"Lajeado","TO",-48.31807033,-9.843319004,"Alto da Serra 1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5175",5175,1721000,"Palmas","TO",-48.31886519,-9.959735472,"V?o Grande da Cabeceira",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"5176",5176,1721000,"Palmas","TO",-48.32091584,-9.961965565,"Alto da Serra 2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"5177",5177,1721000,"Palmas","TO",-48.32092805,-10.02722709,"Jauzinho 2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5178",5178,1721000,"Palmas","TO",-48.32566755,-10.04507379,"Ja?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5179",5179,1721000,"Palmas","TO",-48.32743372,-10.05756572,"Ja? 3",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"5180",5180,1721000,"Palmas","TO",-48.32862922,-9.97838125,"Km 24,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"5181",5181,1721000,"Palmas","TO",-48.32929449,-10.05412025,"Ja? 2",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"5182",5182,1721000,"Palmas","TO",-48.32968869,-10.01048308,"Landi 1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5183",5183,1721000,"Palmas","TO",-48.32831474,-10.28926247,"Taquarussu 7",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"5184",5184,1721000,"Palmas","TO",-48.33532365,-9.986801551,"Porto de Areia 1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5185",5185,1721000,"Palmas","TO",-48.33507135,-10.28753824,"Taquarussu 3",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"5186",5186,1721000,"Palmas","TO",-48.35246385,-10.2772813,"Taquarussu 6",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"5187",5187,1721000,"Palmas","TO",-48.35556515,-10.27515621,"Taquarussu 5",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"5188",5188,1721000,"Palmas","TO",-48.36076851,-10.4068979,"S?o Jo?o 1",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"5189",5189,1721000,"Palmas","TO",-48.37594629,-10.10127966,"Ascen??o",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"5190",5190,1721000,"Palmas","TO",-48.3795983,-10.079289,"Atoleiro",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"5191",5191,1721000,"Palmas","TO",-48.37839609,-10.25464136,"Taquarassu 4",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"5192",5192,1721000,"Palmas","TO",-48.38180717,-10.230291,"Prata 1",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"5193",5193,1721000,"Palmas","TO",-48.390518,-10.12716509,"?gua Fria 8",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"5194",5194,1721000,"Palmas","TO",-48.39107529,-10.1563185,"?gua Fria 5",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"5195",5195,1721000,"Palmas","TO",-48.40182894,-10.14147693,"?gua Fria 9",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"5196",5196,1721000,"Palmas","TO",-48.40667266,-10.15151782,"?gua Fria 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5197",5197,1721000,"Palmas","TO",-48.41303668,-10.19023219,"?gua Fria 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5198",5198,1718204,"Porto Nacional","TO",-48.42795916,-10.35598592,"Caracol 2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5199",5199,1715705,"Palmeirante","TO",-48.04392727,-8.085969552,"Car? I",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"5200",5200,1715705,"Palmeirante","TO",-48.0617015,-8.087471002,"Car? II",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"5201",5201,1715705,"Palmeirante","TO",-48.14048844,-8.120636348,"Manain",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5202",5202,1716208,"Paranã","TO",-48.07690146,-13.2494863,"Gameleira",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"5203",5203,1716208,"Paranã","TO",-48.07764571,-13.24043579,"Nova Gl?ria",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5204",5204,1716208,"Paranã","TO",-48.08410287,-13.28652764,"Bradesco",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"5205",5205,1716208,"Paranã","TO",-48.11401922,-13.08929764,"Fazenda Cust?dio",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5206",5206,1716208,"Paranã","TO",-48.11627019,-13.09065057,"Vala/Muro",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"5207",5207,1716208,"Paranã","TO",-48.12244549,-12.96055383,"Ros?ria",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"5208",5208,1716208,"Paranã","TO",-48.13038536,-12.96045182,"Ros?rio",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"5209",5209,1716208,"Paranã","TO",-48.1392534,-13.038473,"Fazenda Bananal 2",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"5210",5210,1715754,"Palmeirópolis","TO",-48.14686667,-13.15094875,"Fazenda Campo Alegre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5211",5211,1716208,"Paranã","TO",-48.14782131,-13.16323453,"Fazenda Barreinho 2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5212",5212,1716208,"Paranã","TO",-48.14979299,-13.26726547,"Fazenda Boa Vista",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"5213",5213,1716208,"Paranã","TO",-48.15065535,-13.30475979,"Fazenda Bom Jardim",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"5214",5214,1716208,"Paranã","TO",-48.16290287,-13.30082322,"Marco da Cruz",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"5215",5215,1716208,"Paranã","TO",-48.16548216,-13.30425728,"Vala no Rio Tocantins",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5216",5216,1715754,"Palmeirópolis","TO",-48.18086337,-13.0615748,"Fazenda Areia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"5217",5217,1715754,"Palmeirópolis","TO",-48.18707457,-13.15308154,"Fazenda Varj?o",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"5218",5218,1716208,"Paranã","TO",-48.2162554,-12.82004325,"Curral",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5219",5219,1716208,"Paranã","TO",-48.22856527,-12.82485252,"Fazenda Nossa Senhora do Socorro",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5220",5220,1716208,"Paranã","TO",-48.2293521,-12.77305508,"Fazenda Bom Retiro",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"5221",5221,1720259,"São Salvador do Tocantins","TO",-48.24177331,-12.80556979,"Fazenda Serrinha",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5222",5222,1720259,"São Salvador do Tocantins","TO",-48.24312534,-12.80651439,"Fazenda Serrinha 2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5223",5223,1715754,"Palmeirópolis","TO",-48.25136647,-12.84778383,"Fazenda Limoeira",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5224",5224,1715754,"Palmeirópolis","TO",-48.28333371,-13.0582009,"Cemit?rio Fazenda Mucambinho",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5225",5225,1715754,"Palmeirópolis","TO",-48.28851059,-13.16513055,"Lagoa do Arroz",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5226",5226,1715754,"Palmeirópolis","TO",-48.33021612,-13.1676006,"Palmeir?polis 1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5227",5227,1715754,"Palmeirópolis","TO",-48.41098958,-13.13634795,"Cemit?rio Fazenda dos Turcos",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"5228",5228,1718204,"Porto Nacional","TO",-48.37708725,-10.06621265,"Santa Luzia 5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5229",5229,1718204,"Porto Nacional","TO",-48.3963758,-10.10752278,"Nojo 1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5230",5230,1718204,"Porto Nacional","TO",-48.40057931,-10.12227518,"Nojo 2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5231",5231,1716109,"Paraíso do Tocantins","TO",-48.69717307,-10.37582968,"Mangues II",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"5232",5232,1713205,"Miracema do Tocantins","TO",-48.78184874,-10.02534189,"Canto Verde",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"5233",5233,1716604,"Peixe","TO",-48.35374695,-12.21798426,"Peixe IV",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"5234",5234,1716604,"Peixe","TO",-48.3667694,-12.23111891,"Peixe III",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"5235",5235,1716604,"Peixe","TO",-48.38732786,-12.23373645,"Peixe I",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"5236",5236,1716307,"Pau D'Arco","TO",-49.26676401,-7.467997602,"Fazenda Santa Rita",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5237",5237,1716505,"Pedro Afonso","TO",-48.30001812,-9.173471356,"Arco Verde 1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5238",5238,1716505,"Pedro Afonso","TO",-48.30323797,-9.176946932,"Arco Verde 2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"5239",5239,1716505,"Pedro Afonso","TO",-48.30507548,-9.180457361,"Arco Verde 3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"5240",5240,1716604,"Peixe","TO",-48.30756474,-12.19643239,"Belo Horizonte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5241",5241,1720259,"São Salvador do Tocantins","TO",-48.36691926,-12.25583869,"Lagoa dos Buritis I",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5242",5242,1720259,"São Salvador do Tocantins","TO",-48.38737005,-12.25372142,"Altamira",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5243",5243,1716604,"Peixe","TO",-48.43289177,-12.22101117,"S?o Miguel 1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5244",5244,1716604,"Peixe","TO",-48.45496945,-12.20797098,"S?o Miguel 2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5245",5245,1716604,"Peixe","TO",-48.67397237,-11.56778653,"Santo Ant?nio 2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5246",5246,1716604,"Peixe","TO",-48.674334,-11.57725996,"Santo Ant?nio 1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5247",5247,1716604,"Peixe","TO",-48.68247632,-12.24961439,"Santa Tereza 1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5248",5248,1716604,"Peixe","TO",-48.70961072,-11.65249376,"Santo Ant?nio 3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5249",5249,1716604,"Peixe","TO",-48.84559255,-11.8578313,"Santo Ant?nio 5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"5250",5250,1716653,"Pequizeiro","TO",-48.98736447,-8.679210486,"Bananal 01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"5251",5251,1718204,"Porto Nacional","TO",-48.35892612,-10.41433684,"S?o Jo?o 2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5252",5252,1718204,"Porto Nacional","TO",-48.3813857,-10.61920066,"Engenho 1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5253",5253,1718204,"Porto Nacional","TO",-48.38309372,-10.85055537,"Areias",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"5254",5254,1718204,"Porto Nacional","TO",-48.39278611,-10.61897023,"Engenho 2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5255",5255,1718204,"Porto Nacional","TO",-48.39664426,-10.59044109,"Atoleiro 1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5256",5256,1718204,"Porto Nacional","TO",-48.3996405,-10.74938164,"Lages",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"5257",5257,1718204,"Porto Nacional","TO",-48.4053988,-10.05453598,"Santa Luzia 4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5258",5258,1718204,"Porto Nacional","TO",-48.42154654,-10.64301655,"Lajes 2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5259",5259,1718204,"Porto Nacional","TO",-48.42542433,-10.18780905,"Capivara",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5260",5260,1718204,"Porto Nacional","TO",-48.42157213,-10.66710572,"Vila Nova 1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5261",5261,1718204,"Porto Nacional","TO",-48.43012698,-10.2484316,"Molha 1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5262",5262,1718204,"Porto Nacional","TO",-48.43081941,-10.19976082,"Porteiras 1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5263",5263,1718204,"Porto Nacional","TO",-48.42870789,-10.53241519,"?gua Suja 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5264",5264,1718204,"Porto Nacional","TO",-48.43255049,-10.20000937,"Porteiras 2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5265",5265,1718204,"Porto Nacional","TO",-48.4305417,-10.65526149,"Lajes 3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5266",5266,1718204,"Porto Nacional","TO",-48.43223838,-10.52729347,"?gua Suja 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5267",5267,1718204,"Porto Nacional","TO",-48.437073,-10.20022563,"Porteiras 3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5268",5268,1718204,"Porto Nacional","TO",-48.43694096,-10.25079862,"Molha 2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5269",5269,1718204,"Porto Nacional","TO",-48.43858329,-10.1984303,"Porteiras 4",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"5270",5270,1718204,"Porto Nacional","TO",-48.43749003,-10.36791703,"Mangues 1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5271",5271,1718204,"Porto Nacional","TO",-48.43962702,-10.30580332,"Caracol 1",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"5272",5272,1718204,"Porto Nacional","TO",-48.43974028,-10.75319368,"Puba 1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
